dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,dropzone_class_folder,import_kind,source_path,drop_filename,proposed_value,evidence_ref,operator_clearance,destination_path,source_sha256,import_status,blocker,per_row_import_csv,per_row_import_md,next_action
priority_015_REQUIRED_COMPLEX_005,431,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_015_REQUIRED_COMPLEX_005,432,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_015_REQUIRED_COMPLEX_005,433,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_015_REQUIRED_COMPLEX_005,434,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_015_REQUIRED_COMPLEX_005,435,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/recursive,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,436,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/scored,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,437,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,438,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,439,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/sidechain_completed,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,440,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/steric_relaxed,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,441,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,442,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/polar_refined,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,443,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,444,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_015_REQUIRED_COMPLEX_005,445,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_015_REQUIRED_COMPLEX_005,446,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_015_REQUIRED_COMPLEX_005,447,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_015_REQUIRED_COMPLEX_005,448,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_015_REQUIRED_COMPLEX_005,449,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,calibration,selected_score,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_015_REQUIRED_COMPLEX_005,450,15,30,hist_REQUIRED_COMPLEX_005,REQUIRED_COMPLEX_005,complex,calibration,best_score,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/row_fill.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_015_REQUIRED_COMPLEX_005/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
