dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,dropzone_class_folder,import_kind,source_path,drop_filename,proposed_value,evidence_ref,operator_clearance,destination_path,source_sha256,import_status,blocker,per_row_import_csv,per_row_import_md,next_action
priority_013_REQUIRED_COMPLEX_003,371,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_013_REQUIRED_COMPLEX_003,372,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_013_REQUIRED_COMPLEX_003,373,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_013_REQUIRED_COMPLEX_003,374,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/provenance,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_013_REQUIRED_COMPLEX_003,375,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/recursive,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,376,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/scored,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,377,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,378,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,379,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/sidechain_completed,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,380,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/steric_relaxed,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,381,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,382,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/polar_refined,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,383,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,384,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,,,,,awaiting_import_file,source_path_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,enter source_path for the cleared local historical PDB in the import CSV
priority_013_REQUIRED_COMPLEX_003,385,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_013_REQUIRED_COMPLEX_003,386,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_013_REQUIRED_COMPLEX_003,387,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_013_REQUIRED_COMPLEX_003,388,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_013_REQUIRED_COMPLEX_003,389,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,selected_score,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
priority_013_REQUIRED_COMPLEX_003,390,13,28,hist_REQUIRED_COMPLEX_003,REQUIRED_COMPLEX_003,complex,calibration,best_score,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/evidence_dropzone/calibration,value,,,,,,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/FIELD_VALUE_LEDGER.csv,,awaiting_import_value,proposed_value_required,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.csv,casp17/competitive_floor_batch_current/priority_013_REQUIRED_COMPLEX_003/EVIDENCE_IMPORT.md,"enter proposed_value, evidence_ref, and operator_clearance in the import CSV"
