dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,current_value,recommended_value,patch_status,apply_status,blocker,apply_plan_csv,apply_plan_md,next_action
priority_011_REQUIRED_COMPLEX_001,311,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,312,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,313,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,314,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_OPERATOR_CLEARANCE,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,315,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/recursive/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,316,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/scored/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,317,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_scaffold/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,318,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_repacked/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,319,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_completed/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,320,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/steric_relaxed/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,321,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/rotamer_minimized/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,322,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/polar_refined/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,323,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/forcefield_minimized/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,324,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/statistical_rotamer/REQUIRED_COMPLEX_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,325,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_1_TO_5,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,326,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_1_TO_5,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,327,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_NATIVE_METRIC,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,328,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_ORACLE_METRIC,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,329,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,calibration,selected_score,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_INTERNAL_SCORE,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_011_REQUIRED_COMPLEX_001,330,11,26,hist_REQUIRED_COMPLEX_001,REQUIRED_COMPLEX_001,complex,calibration,best_score,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/row_fill.csv,REQUIRED_ORACLE_SCORE,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_011_REQUIRED_COMPLEX_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
