quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,H2312,126,8659,Model_8659_afm_woTemplates_model_5_multimer_v1_pred_61.pdb,afm_woTemplates_v1,0,5,61,100.90322,91.477,94.02,44.51,0.0029,0.96093,3.127,33.647,177.84,0.848,7.065,7.065,3,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2312/selection_126_afm_woTemplates_v1_model_8659/model.cif,casp17/massivefold_representative_viewers/h2312/selection_126_afm_woTemplates_v1_model_8659/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_126_afm_woTemplates_v1_model_8659/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_126_afm_woTemplates_v1_model_8659/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2312/top5/rank_03_selection_126_afm_woTemplates_v1,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,H2312,46,8506,Model_8506_afm_woTemplates_model_5_multimer_v1_pred_64.pdb,afm_woTemplates_v1,0,5,64,100.86386,91.486,94.21,44.78,0.00405,0.95847,3.146,33.713,177.501,0.932,5.044,5.002,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_046_afm_woTemplates_v1_model_8506/model.cif,casp17/massivefold_representative_viewers/h2312/selection_046_afm_woTemplates_v1_model_8506/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_046_afm_woTemplates_v1_model_8506/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_046_afm_woTemplates_v1_model_8506/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,H2312,28,7811,Model_7811_afm_dropout_full_model_5_multimer_v1_pred_66.pdb,afm_dropout_full_v1,0,5,66,100.7713,91.253,93.62,46.22,0.00202,0.96647,2.65,33.828,179.023,1.153,2.787,2.787,4,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2312/selection_028_afm_dropout_full_v1_model_7811/model.cif,casp17/massivefold_representative_viewers/h2312/selection_028_afm_dropout_full_v1_model_7811/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_028_afm_dropout_full_v1_model_7811/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_028_afm_dropout_full_v1_model_7811/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2312/top5/rank_04_selection_028_afm_dropout_full_v1,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,H2312,15,7890,Model_7890_afm_dropout_full_model_5_multimer_v1_pred_64.pdb,afm_dropout_full_v1,0,5,64,100.6269,91.119,93.55,48.18,0.00334,0.96647,2.25,33.728,181.023,0.335,56.834,5.137,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_015_afm_dropout_full_v1_model_7890/model.cif,casp17/massivefold_representative_viewers/h2312/selection_015_afm_dropout_full_v1_model_7890/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_015_afm_dropout_full_v1_model_7890/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_015_afm_dropout_full_v1_model_7890/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,H2312,18,8011,Model_8011_afm_dropout_full_model_5_multimer_v1_pred_32.pdb,afm_dropout_full_v1,0,5,32,100.56678,91.114,93.58,45.71,0.00299,0.96313,2.968,33.755,178.044,0.818,3.247,3.247,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_018_afm_dropout_full_v1_model_8011/model.cif,casp17/massivefold_representative_viewers/h2312/selection_018_afm_dropout_full_v1_model_8011/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_018_afm_dropout_full_v1_model_8011/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_018_afm_dropout_full_v1_model_8011/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,H2312,57,7672,Model_7672_afm_dropout_full_model_5_multimer_v1_pred_48.pdb,afm_dropout_full_v1,0,5,48,100.56284,91.106,93.64,47.08,0.0037,0.96278,2.424,33.751,185.076,0.663,5.224,2.625,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_057_afm_dropout_full_v1_model_7672/model.cif,casp17/massivefold_representative_viewers/h2312/selection_057_afm_dropout_full_v1_model_7672/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_057_afm_dropout_full_v1_model_7672/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_057_afm_dropout_full_v1_model_7672/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,H2312,108,7968,Model_7968_afm_dropout_full_model_5_multimer_v1_pred_61.pdb,afm_dropout_full_v1,0,5,61,100.4405,91.008,93.6,47.54,0.00202,0.96155,3.565,33.711,175.833,0.74,7.221,4.421,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_108_afm_dropout_full_v1_model_7968/model.cif,casp17/massivefold_representative_viewers/h2312/selection_108_afm_dropout_full_v1_model_7968/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_108_afm_dropout_full_v1_model_7968/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_108_afm_dropout_full_v1_model_7968/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,H2312,65,8060,Model_8060_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_55.pdb,afm_dropout_noSM_woTemplates_v1,0,5,55,100.40252,90.881,93.37,47.46,0.00299,0.96586,1.932,33.778,182.098,1.042,6.283,6.283,5,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2312/selection_065_afm_dropout_noSM_woTemplates_v1_model_8060/model.cif,casp17/massivefold_representative_viewers/h2312/selection_065_afm_dropout_noSM_woTemplates_v1_model_8060/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_065_afm_dropout_noSM_woTemplates_v1_model_8060/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_065_afm_dropout_noSM_woTemplates_v1_model_8060/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2312/top5/rank_05_selection_065_afm_dropout_noSM_woTemplates_v1,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,H2312,114,8204,Model_8204_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_41.pdb,afm_dropout_noSM_woTemplates_v1,0,5,41,100.08904,90.654,93.43,47.51,0.00273,0.95706,2.024,33.735,183.413,0.574,56.793,8.787,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_114_afm_dropout_noSM_woTemplates_v1_model_8204/model.cif,casp17/massivefold_representative_viewers/h2312/selection_114_afm_dropout_noSM_woTemplates_v1_model_8204/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_114_afm_dropout_noSM_woTemplates_v1_model_8204/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_114_afm_dropout_noSM_woTemplates_v1_model_8204/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,H2312,8,8039,Model_8039_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_13.pdb,afm_dropout_noSM_woTemplates_v1,0,5,13,100.03572,90.716,93.37,45.87,0.00572,0.95776,3.587,33.75,175.589,1.158,5.7,5.7,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039/model.cif,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_008_afm_dropout_noSM_woTemplates_v1_model_8039/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,H2312,70,7998,Model_7998_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_7.pdb,afm_dropout_noSM_woTemplates_v1,0,5,7,100.00586,90.679,93.51,45.95,0.00686,0.95671,2.576,33.716,179.767,0.773,57.55,8.826,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_070_afm_dropout_noSM_woTemplates_v1_model_7998/model.cif,casp17/massivefold_representative_viewers/h2312/selection_070_afm_dropout_noSM_woTemplates_v1_model_7998/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_070_afm_dropout_noSM_woTemplates_v1_model_7998/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_070_afm_dropout_noSM_woTemplates_v1_model_7998/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,H2312,27,6709,Model_6709_afm_woTemplates_model_1_multimer_v1_pred_34.pdb,afm_woTemplates_v1,0,1,34,99.75146,90.48,93.07,39.42,0.0117,0.95495,1.101,36.666,182.677,2.378,43.622,43.239,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_027_afm_woTemplates_v1_model_6709/model.cif,casp17/massivefold_representative_viewers/h2312/selection_027_afm_woTemplates_v1_model_6709/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_027_afm_woTemplates_v1_model_6709/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_027_afm_woTemplates_v1_model_6709/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,H2312,21,8149,Model_8149_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_66.pdb,afm_dropout_noSM_woTemplates_v1,0,5,66,99.6535,90.326,93.29,47.33,0.0029,0.94685,2.075,33.698,181.844,1.347,7.105,5.258,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_021_afm_dropout_noSM_woTemplates_v1_model_8149/model.cif,casp17/massivefold_representative_viewers/h2312/selection_021_afm_dropout_noSM_woTemplates_v1_model_8149/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_021_afm_dropout_noSM_woTemplates_v1_model_8149/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_021_afm_dropout_noSM_woTemplates_v1_model_8149/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,H2312,1,5907,Model_5907_afm_basic_model_4_multimer_v3_pred_35.pdb,afm_basic_v3,0,4,35,99.26554,90.146,93.02,36.81,0.01619,0.95063,1.574,36.806,184.009,2.184,46.094,46.094,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907/model.cif,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_001_afm_basic_v3_model_5907/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,H2312,119,5909,Model_5909_afm_basic_model_4_multimer_v3_pred_22.pdb,afm_basic_v3,0,4,22,99.21496,90.136,92.98,36.96,0.01751,0.95222,2.326,36.845,186.862,2.205,47.131,47.131,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_119_afm_basic_v3_model_5909/model.cif,casp17/massivefold_representative_viewers/h2312/selection_119_afm_basic_v3_model_5909/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_119_afm_basic_v3_model_5909/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_119_afm_basic_v3_model_5909/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,H2312,97,5908,Model_5908_afm_basic_model_4_multimer_v3_pred_24.pdb,afm_basic_v3,0,4,24,99.04424,90.001,92.98,37.34,0.01769,0.94632,1.654,36.845,184.174,2.137,46.144,46.144,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_097_afm_basic_v3_model_5908/model.cif,casp17/massivefold_representative_viewers/h2312/selection_097_afm_basic_v3_model_5908/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_097_afm_basic_v3_model_5908/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_097_afm_basic_v3_model_5908/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,H2312,61,8207,Model_8207_afm_woTemplates_model_1_multimer_v1_pred_29.pdb,afm_woTemplates_v1,0,1,29,99.02162,89.946,92.84,36.56,0.01892,0.94967,1.067,36.556,182.334,2.806,43.721,43.347,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_061_afm_woTemplates_v1_model_8207/model.cif,casp17/massivefold_representative_viewers/h2312/selection_061_afm_woTemplates_v1_model_8207/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_061_afm_woTemplates_v1_model_8207/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_061_afm_woTemplates_v1_model_8207/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,H2312,80,6697,Model_6697_afm_woTemplates_model_1_multimer_v1_pred_16.pdb,afm_woTemplates_v1,0,1,16,98.98926,89.889,92.72,36.29,0.01795,0.95231,1.596,36.534,180.127,2.521,42.583,42.016,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_080_afm_woTemplates_v1_model_6697/model.cif,casp17/massivefold_representative_viewers/h2312/selection_080_afm_woTemplates_v1_model_6697/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_080_afm_woTemplates_v1_model_6697/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_080_afm_woTemplates_v1_model_6697/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,H2312,117,5912,Model_5912_afm_dropout_full_model_4_multimer_v3_pred_56.pdb,afm_dropout_full_v3,0,4,56,98.9602,89.948,93.08,35.06,0.01883,0.94588,1.75,36.749,184.941,2.336,44.616,44.616,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_117_afm_dropout_full_v3_model_5912/model.cif,casp17/massivefold_representative_viewers/h2312/selection_117_afm_dropout_full_v3_model_5912/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_117_afm_dropout_full_v3_model_5912/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_117_afm_dropout_full_v3_model_5912/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,H2312,128,9182,Model_9182_afm_dropout_04_woTemplates_model_5_multimer_v1_pred_30.pdb,afm_dropout_04_woTemplates_v1,0,5,30,98.9185,89.587,92.36,47.07,0.00405,0.95099,2.435,33.615,180.736,0.702,57.508,8.943,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2312/selection_128_afm_dropout_04_woTemplates_v1_model_9182/model.cif,casp17/massivefold_representative_viewers/h2312/selection_128_afm_dropout_04_woTemplates_v1_model_9182/viewer.html,casp17/massivefold_representative_viewers/h2312/selection_128_afm_dropout_04_woTemplates_v1_model_9182/projection.svg,casp17/massivefold_representative_viewers/h2312/selection_128_afm_dropout_04_woTemplates_v1_model_9182/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
