quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,R2353,24,41,Model_41_af3_woUnpaired_woTemplates_af3_seed_240796_sample_3_pred_488.cif,woUnpaired_woTemplates,240796,3,488,80.01764,73.505,75.265,35.21,0.03759,0.72972,0.819,36.456,176.603,2.43,57.956,50.591,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_024_woUnpaired_woTemplates_model_41/model.cif,casp17/massivefold_representative_viewers/r2353/selection_024_woUnpaired_woTemplates_model_41/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_024_woUnpaired_woTemplates_model_41/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_024_woUnpaired_woTemplates_model_41/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,R2353,9,13,Model_13_af3_woPaired_af3_seed_789370_sample_2_pred_552.cif,woPaired,789370,2,552,80.01106,73.397,74.69,35.76,0.04566,0.75747,1.186,36.389,184.341,2.831,63.214,45.47,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13/model.cif,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_009_woPaired_model_13/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,R2353,23,11,Model_11_af3_woPaired_woTemplates_af3_seed_514212_sample_1_pred_61.cif,woPaired_woTemplates,514212,1,61,79.92952,73.215,74.92,31.97,0.04258,0.75972,0.777,36.019,181.225,1.836,43.932,25.514,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_023_woPaired_woTemplates_model_11/model.cif,casp17/massivefold_representative_viewers/r2353/selection_023_woPaired_woTemplates_model_11/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_023_woPaired_woTemplates_model_11/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_023_woPaired_woTemplates_model_11/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,R2353,29,12,Model_12_af3_woPaired_woTemplates_af3_seed_518480_sample_3_pred_488.cif,woPaired_woTemplates,518480,3,488,79.92412,73.401,74.8,35.22,0.03605,0.73458,2.542,36.504,169.89,1.681,37.33,30.878,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_029_woPaired_woTemplates_model_12/model.cif,casp17/massivefold_representative_viewers/r2353/selection_029_woPaired_woTemplates_model_12/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_029_woPaired_woTemplates_model_12/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_029_woPaired_woTemplates_model_12/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,R2353,10,29,Model_29_af3_woUnpaired_woTemplates_af3_seed_159047_sample_4_pred_304.cif,woUnpaired_woTemplates,159047,4,304,79.92096,73.392,74.85,35.77,0.0389,0.73944,2.186,36.584,171.634,2.178,44.956,28.795,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29/model.cif,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_010_woUnpaired_woTemplates_model_29/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,R2353,37,14,Model_14_af3_basic_af3_seed_537591_sample_4_pred_364.cif,basic,537591,4,364,79.92008,73.3,74.79,35.74,0.03926,0.74964,2.278,36.251,188.158,1.834,50.496,34.62,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_037_basic_model_14/model.cif,casp17/massivefold_representative_viewers/r2353/selection_037_basic_model_14/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_037_basic_model_14/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_037_basic_model_14/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,R2353,39,4,Model_4_af3_woPaired_woTemplates_af3_seed_316001_sample_1_pred_571.cif,woPaired_woTemplates,316001,1,571,79.88004,73.195,74.77,33.83,0.04163,0.75296,0.299,36.619,180.423,1.757,53.389,34.85,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_039_woPaired_woTemplates_model_4/model.cif,casp17/massivefold_representative_viewers/r2353/selection_039_woPaired_woTemplates_model_4/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_039_woPaired_woTemplates_model_4/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_039_woPaired_woTemplates_model_4/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,R2353,16,18,Model_18_af3_woUnpaired_woPaired_woTemplates_af3_seed_155992_sample_0_pred_40.cif,woUnpaired_woPaired_woTemplates,155992,0,40,79.81666,73.262,74.92,35.8,0.04708,0.75889,2.316,36.197,171.65,2.509,55.723,33.327,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_016_woUnpaired_woPaired_woTemplates_model_18/model.cif,casp17/massivefold_representative_viewers/r2353/selection_016_woUnpaired_woPaired_woTemplates_model_18/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_016_woUnpaired_woPaired_woTemplates_model_18/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_016_woUnpaired_woPaired_woTemplates_model_18/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,R2353,3,20,Model_20_af3_woTemplates_af3_seed_285262_sample_4_pred_264.cif,woTemplates,285262,4,264,79.7817,73.182,74.67,34.28,0.04329,0.75225,1.425,35.935,176.266,1.205,53.111,40.498,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20/model.cif,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_003_woTemplates_model_20/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,R2353,5,3,Model_3_af3_woTemplates_af3_seed_359492_sample_0_pred_20.cif,woTemplates,359492,0,20,79.77436,73.147,74.905,31.96,0.04447,0.75522,0.886,36.233,182.514,1.201,47.525,39.866,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3/model.cif,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_005_woTemplates_model_3/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,R2353,4,55,Model_55_af3_woUnpaired_af3_seed_408308_sample_3_pred_243.cif,woUnpaired,408308,3,243,79.7516,73.254,74.66,34.91,0.04447,0.7462,1.875,36.341,186.904,0.776,32.093,32.093,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55/model.cif,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_004_woUnpaired_model_55/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,R2353,11,19,Model_19_af3_woUnpaired_woPaired_woTemplates_af3_seed_757147_sample_1_pred_171.cif,woUnpaired_woPaired_woTemplates,757147,1,171,79.61632,73.345,75.0,37.51,0.04246,0.72948,4.357,36.822,195.843,2.247,42.629,29.495,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_011_woUnpaired_woPaired_woTemplates_model_19/model.cif,casp17/massivefold_representative_viewers/r2353/selection_011_woUnpaired_woPaired_woTemplates_model_19/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_011_woUnpaired_woPaired_woTemplates_model_19/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_011_woUnpaired_woPaired_woTemplates_model_19/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,R2353,1,62,Model_62_af3_woPaired_woTemplates_af3_seed_801059_sample_3_pred_773.cif,woPaired_woTemplates,801059,3,773,79.61346,73.084,74.71,33.64,0.04685,0.75463,1.996,36.278,172.609,1.857,59.152,30.488,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62/model.cif,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_001_woPaired_woTemplates_model_62/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,R2353,30,32,Model_32_af3_basic_af3_seed_821997_sample_4_pred_814.cif,basic,821997,4,814,79.60448,73.132,74.75,36.6,0.04163,0.73174,0.308,36.288,179.321,0.533,46.073,46.073,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_030_basic_model_32/model.cif,casp17/massivefold_representative_viewers/r2353/selection_030_basic_model_32/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_030_basic_model_32/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_030_basic_model_32/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,R2353,15,58,Model_58_af3_woUnpaired_af3_seed_408285_sample_1_pred_126.cif,woUnpaired,408285,1,126,79.5955,73.034,74.875,29.07,0.04341,0.75095,1.995,36.276,172.618,1.526,57.025,52.607,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_015_woUnpaired_model_58/model.cif,casp17/massivefold_representative_viewers/r2353/selection_015_woUnpaired_model_58/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_015_woUnpaired_model_58/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_015_woUnpaired_model_58/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,R2353,8,8,Model_8_af3_woUnpaired_woPaired_woTemplates_af3_seed_499502_sample_1_pred_371.cif,woUnpaired_woPaired_woTemplates,499502,1,371,79.58858,73.095,74.975,27.01,0.04424,0.74443,1.648,36.615,173.907,2.302,34.145,32.522,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8/model.cif,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_008_woUnpaired_woPaired_woTemplates_model_8/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,R2353,34,24,Model_24_af3_woUnpaired_woPaired_af3_seed_621107_sample_0_pred_135.cif,woUnpaired_woPaired,621107,0,135,79.5358,72.983,74.8,30.69,0.04352,0.74704,1.18,36.547,184.237,1.458,40.349,40.349,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_034_woUnpaired_woPaired_model_24/model.cif,casp17/massivefold_representative_viewers/r2353/selection_034_woUnpaired_woPaired_model_24/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_034_woUnpaired_woPaired_model_24/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_034_woUnpaired_woPaired_model_24/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,R2353,14,48,Model_48_af3_woUnpaired_af3_seed_46543_sample_1_pred_516.cif,woUnpaired,46543,1,516,79.53354,73.06,74.53,34.92,0.04424,0.74265,1.704,36.499,186.524,1.241,64.333,52.841,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_014_woUnpaired_model_48/model.cif,casp17/massivefold_representative_viewers/r2353/selection_014_woUnpaired_model_48/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_014_woUnpaired_model_48/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_014_woUnpaired_model_48/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,R2353,7,16,Model_16_af3_woTemplates_af3_seed_73762_sample_2_pred_997.cif,woTemplates,73762,2,997,79.49368,73.219,75.035,35.11,0.04685,0.72996,2.198,36.922,186.809,2.702,61.085,33.829,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16/model.cif,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_007_woTemplates_model_16/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,R2353,40,21,Model_21_af3_basic_af3_seed_939956_sample_2_pred_552.cif,basic,939956,2,552,79.4822,73.218,74.88,38.11,0.04186,0.71774,1.9,36.761,173.483,2.218,44.64,28.239,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_040_basic_model_21/model.cif,casp17/massivefold_representative_viewers/r2353/selection_040_basic_model_21/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_040_basic_model_21/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_040_basic_model_21/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,R2353,35,15,Model_15_af3_basic_af3_seed_681551_sample_3_pred_408.cif,basic,681551,3,408,79.47312,73.144,74.5,37.16,0.04293,0.7296,2.707,36.148,170.285,1.373,51.899,51.899,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_035_basic_model_15/model.cif,casp17/massivefold_representative_viewers/r2353/selection_035_basic_model_15/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_035_basic_model_15/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_035_basic_model_15/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
32,R2353,19,36,Model_36_af3_woUnpaired_af3_seed_408287_sample_3_pred_138.cif,woUnpaired,408287,3,138,79.4716,72.96,74.6,33.32,0.04768,0.75166,1.285,36.355,175.144,1.429,34.879,34.879,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2353/selection_019_woUnpaired_model_36/model.cif,casp17/massivefold_representative_viewers/r2353/selection_019_woUnpaired_model_36/viewer.html,casp17/massivefold_representative_viewers/r2353/selection_019_woUnpaired_model_36/projection.svg,casp17/massivefold_representative_viewers/r2353/selection_019_woUnpaired_model_36/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
