quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,T2313,53,102,Model_102_af3_woPaired_af3_seed_880568_sample_4_pred_49.cif,woPaired,880568,4,49,78.2312,73.63,77.94,25.41,0.10057,0.6729,2.91,39.24,180.831,1.901,68.356,52.226,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_053_woPaired_model_102/model.cif,casp17/massivefold_representative_viewers/t2313/selection_053_woPaired_model_102/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_053_woPaired_model_102/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_053_woPaired_model_102/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,T2313,91,4,Model_4_afm_dropout_full_model_4_multimer_v3_pred_44.pdb,afm_dropout_full_v3,0,4,44,78.2235,74.889,83.43,25.66,0.17688,0.70543,4.555,41.279,202.534,1.985,52.171,17.703,5,False,True,top5_candidate,casp17/massivefold_representative_viewers/t2313/selection_091_afm_dropout_full_v3_model_4/model.cif,casp17/massivefold_representative_viewers/t2313/selection_091_afm_dropout_full_v3_model_4/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_091_afm_dropout_full_v3_model_4/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_091_afm_dropout_full_v3_model_4/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/t2313/top5/rank_05_selection_091_afm_dropout_full_v3,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,T2313,37,67,Model_67_af3_basic_af3_seed_779099_sample_4_pred_299.cif,basic,779099,4,299,78.19778,73.535,77.85,26.77,0.09974,0.66937,0.903,39.655,189.468,1.549,51.55,51.55,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_037_basic_model_67/model.cif,casp17/massivefold_representative_viewers/t2313/selection_037_basic_model_67/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_037_basic_model_67/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_037_basic_model_67/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,T2313,99,103,Model_103_af3_woPaired_af3_seed_880568_sample_3_pred_48.cif,woPaired,880568,3,48,78.15054,73.55,77.93,26.19,0.10299,0.67317,1.784,39.306,185.07,0.955,50.834,50.834,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_099_woPaired_model_103/model.cif,casp17/massivefold_representative_viewers/t2313/selection_099_woPaired_model_103/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_099_woPaired_model_103/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_099_woPaired_model_103/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,T2313,130,1,Model_1_afm_dropout_full_model_4_multimer_v3_pred_33.pdb,afm_dropout_full_v3,0,4,33,78.1483,74.611,83.8,24.43,0.15528,0.67435,2.515,40.986,195.547,2.36,72.788,51.854,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_130_afm_dropout_full_v3_model_1/model.cif,casp17/massivefold_representative_viewers/t2313/selection_130_afm_dropout_full_v3_model_1/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_130_afm_dropout_full_v3_model_1/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_130_afm_dropout_full_v3_model_1/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,T2313,41,114,Model_114_af3_woPaired_af3_seed_880568_sample_0_pred_45.cif,woPaired,880568,0,45,78.11728,73.463,77.685,26.39,0.10105,0.6729,1.343,39.38,197.28,0.76,54.378,54.378,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_041_woPaired_model_114/model.cif,casp17/massivefold_representative_viewers/t2313/selection_041_woPaired_model_114/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_041_woPaired_model_114/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_041_woPaired_model_114/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,T2313,98,8,Model_8_afm_dropout_full_model_4_multimer_v3_pred_51.pdb,afm_dropout_full_v3,0,4,51,78.11254,74.582,83.9,23.94,0.17432,0.71111,2.354,40.919,188.721,1.641,4.118,4.118,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_098_afm_dropout_full_v3_model_8/model.cif,casp17/massivefold_representative_viewers/t2313/selection_098_afm_dropout_full_v3_model_8/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_098_afm_dropout_full_v3_model_8/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_098_afm_dropout_full_v3_model_8/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,T2313,92,15,Model_15_afm_woTemplates_model_4_multimer_v3_pred_63.pdb,afm_woTemplates_v3,0,4,63,78.0736,74.374,82.81,27.26,0.16282,0.7037,2.025,41.354,191.776,1.74,52.16,52.16,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_092_afm_woTemplates_v3_model_15/model.cif,casp17/massivefold_representative_viewers/t2313/selection_092_afm_woTemplates_v3_model_15/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_092_afm_woTemplates_v3_model_15/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_092_afm_woTemplates_v3_model_15/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,T2313,65,6,Model_6_afm_dropout_full_model_4_multimer_v3_pred_16.pdb,afm_dropout_full_v3,0,4,16,77.55068,74.337,83.0,24.33,0.17909,0.69588,4.083,41.143,201.187,1.976,39.696,39.696,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_065_afm_dropout_full_v3_model_6/model.cif,casp17/massivefold_representative_viewers/t2313/selection_065_afm_dropout_full_v3_model_6/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_065_afm_dropout_full_v3_model_6/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_065_afm_dropout_full_v3_model_6/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,T2313,62,21,Model_21_afm_basic_model_5_multimer_v3_pred_66.pdb,afm_basic_v3,0,5,66,77.25796,73.887,82.33,22.45,0.17113,0.70038,5.256,41.081,206.128,1.168,73.526,48.586,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_062_afm_basic_v3_model_21/model.cif,casp17/massivefold_representative_viewers/t2313/selection_062_afm_basic_v3_model_21/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_062_afm_basic_v3_model_21/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_062_afm_basic_v3_model_21/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,T2313,101,13,Model_13_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_3.pdb,afm_dropout_noSM_woTemplates_v3,0,4,3,77.02242,73.651,83.05,20.64,0.1784,0.70633,3.097,40.924,198.12,1.846,51.915,51.915,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_101_afm_dropout_noSM_woTemplates_v3_model_13/model.cif,casp17/massivefold_representative_viewers/t2313/selection_101_afm_dropout_noSM_woTemplates_v3_model_13/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_101_afm_dropout_noSM_woTemplates_v3_model_13/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_101_afm_dropout_noSM_woTemplates_v3_model_13/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,T2313,17,34,Model_34_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_60.pdb,afm_dropout_04_woTemplates_v3,0,4,60,76.94524,73.838,83.25,23.36,0.19121,0.70142,2.069,41.243,192.731,1.448,2.839,2.839,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34/model.cif,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,T2313,18,3,Model_3_afm_woTemplates_model_4_multimer_v3_pred_42.pdb,afm_woTemplates_v3,0,4,42,76.88148,73.622,81.87,25.54,0.16241,0.65974,2.243,41.57,191.768,2.664,14.514,14.514,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3/model.cif,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,T2313,79,7,Model_7_afm_dropout_full_model_4_multimer_v3_pred_46.pdb,afm_dropout_full_v3,0,4,46,76.80288,73.834,83.4,24.46,0.20118,0.70744,2.048,41.235,191.209,1.933,11.333,11.333,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_079_afm_dropout_full_v3_model_7/model.cif,casp17/massivefold_representative_viewers/t2313/selection_079_afm_dropout_full_v3_model_7/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_079_afm_dropout_full_v3_model_7/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_079_afm_dropout_full_v3_model_7/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,T2313,35,89,Model_89_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_64.pdb,afm_dropout_04_woTemplates_v3,0,4,64,75.97404,73.206,82.61,23.3,0.20097,0.69034,2.899,40.82,197.746,1.488,51.766,3.37,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_035_afm_dropout_04_woTemplates_v3_model_89/model.cif,casp17/massivefold_representative_viewers/t2313/selection_035_afm_dropout_04_woTemplates_v3_model_89/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_035_afm_dropout_04_woTemplates_v3_model_89/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_035_afm_dropout_04_woTemplates_v3_model_89/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,T2313,2,22,Model_22_afm_woTemplates_model_3_multimer_v3_pred_26.pdb,afm_woTemplates_v3,0,3,26,75.96452,73.233,83.46,22.94,0.21059,0.71166,4.332,40.845,203.377,0.558,63.652,60.823,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_002_afm_woTemplates_v3_model_22/model.cif,casp17/massivefold_representative_viewers/t2313/selection_002_afm_woTemplates_v3_model_22/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_002_afm_woTemplates_v3_model_22/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_002_afm_woTemplates_v3_model_22/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,T2313,5,100,Model_100_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_47.pdb,afm_dropout_04_woTemplates_v3,0,4,47,75.85274,73.007,82.29,21.18,0.19772,0.69263,3.154,40.82,198.765,1.832,51.68,9.035,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_005_afm_dropout_04_woTemplates_v3_model_100/model.cif,casp17/massivefold_representative_viewers/t2313/selection_005_afm_dropout_04_woTemplates_v3_model_100/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_005_afm_dropout_04_woTemplates_v3_model_100/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_005_afm_dropout_04_woTemplates_v3_model_100/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,T2313,4,18,Model_18_afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_28.pdb,afm_dropout_noSM_woTemplates_v3,0,5,28,75.77734,72.868,82.14,20.83,0.19169,0.69581,5.374,41.396,205.343,0.948,52.068,52.068,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_004_afm_dropout_noSM_woTemplates_v3_model_18/model.cif,casp17/massivefold_representative_viewers/t2313/selection_004_afm_dropout_noSM_woTemplates_v3_model_18/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_004_afm_dropout_noSM_woTemplates_v3_model_18/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_004_afm_dropout_noSM_woTemplates_v3_model_18/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,T2313,110,121,Model_121_cf_woTemplates_model_5_multimer_v3_pred_25.pdb,cf_woTemplates_v3,0,5,25,75.68712,72.457,78.94,17.64,0.15625,0.63766,0.537,39.534,193.44,1.478,66.79,50.332,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_110_cf_woTemplates_v3_model_121/model.cif,casp17/massivefold_representative_viewers/t2313/selection_110_cf_woTemplates_v3_model_121/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_110_cf_woTemplates_v3_model_121/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_110_cf_woTemplates_v3_model_121/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,T2313,100,45,Model_45_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_40.pdb,afm_dropout_04_woTemplates_v3,0,4,40,75.37214,72.666,82.39,23.94,0.20983,0.69637,1.524,40.853,192.114,2.288,51.711,23.537,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_100_afm_dropout_04_woTemplates_v3_model_45/model.cif,casp17/massivefold_representative_viewers/t2313/selection_100_afm_dropout_04_woTemplates_v3_model_45/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_100_afm_dropout_04_woTemplates_v3_model_45/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_100_afm_dropout_04_woTemplates_v3_model_45/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,T2313,104,29,Model_29_afm_basic_model_4_multimer_v3_pred_35.pdb,afm_basic_v3,0,4,35,75.176,72.351,81.49,20.16,0.19225,0.68204,3.76,41.17,199.789,2.235,73.082,52.0,0,False,False,review_candidate,casp17/massivefold_representative_viewers/t2313/selection_104_afm_basic_v3_model_29/model.cif,casp17/massivefold_representative_viewers/t2313/selection_104_afm_basic_v3_model_29/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_104_afm_basic_v3_model_29/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_104_afm_basic_v3_model_29/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
