quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,H2335,77,17,Model_17_afm_basic_model_4_multimer_v3_pred_55.pdb,afm_basic_v3,0,4,55,92.77834,85.51,91.93,14.08,0.0685,0.87735,3.379,53.574,251.432,2.043,78.758,4.871,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_077_afm_basic_v3_model_17/model.cif,casp17/massivefold_representative_viewers/h2335/selection_077_afm_basic_v3_model_17/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_077_afm_basic_v3_model_17/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_077_afm_basic_v3_model_17/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,H2335,106,15,Model_15_afm_basic_model_4_multimer_v3_pred_1.pdb,afm_basic_v3,0,4,1,92.7283,85.515,92.03,13.78,0.06877,0.87541,4.135,53.425,255.052,1.893,90.556,50.424,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_106_afm_basic_v3_model_15/model.cif,casp17/massivefold_representative_viewers/h2335/selection_106_afm_basic_v3_model_15/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_106_afm_basic_v3_model_15/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_106_afm_basic_v3_model_15/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,H2335,64,19,Model_19_afm_basic_model_4_multimer_v3_pred_32.pdb,afm_basic_v3,0,4,32,92.71454,85.465,91.76,14.44,0.06829,0.87797,4.109,53.369,255.173,1.883,90.214,50.189,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_064_afm_basic_v3_model_19/model.cif,casp17/massivefold_representative_viewers/h2335/selection_064_afm_basic_v3_model_19/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_064_afm_basic_v3_model_19/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_064_afm_basic_v3_model_19/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,H2335,19,7954,Model_7954_afm_dropout_full_model_5_multimer_v1_pred_27.pdb,afm_dropout_full_v1,0,5,27,92.514,85.215,89.74,34.94,0.05575,0.89286,12.865,47.947,208.965,2.512,42.549,42.549,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_019_afm_dropout_full_v1_model_7954/model.cif,casp17/massivefold_representative_viewers/h2335/selection_019_afm_dropout_full_v1_model_7954/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_019_afm_dropout_full_v1_model_7954/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_019_afm_dropout_full_v1_model_7954/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,H2335,72,7926,Model_7926_afm_dropout_full_model_5_multimer_v1_pred_43.pdb,afm_dropout_full_v1,0,5,43,92.50768,85.147,89.66,31.44,0.05513,0.8885,10.543,47.901,218.436,3.246,21.637,8.731,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_072_afm_dropout_full_v1_model_7926/model.cif,casp17/massivefold_representative_viewers/h2335/selection_072_afm_dropout_full_v1_model_7926/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_072_afm_dropout_full_v1_model_7926/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_072_afm_dropout_full_v1_model_7926/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,H2335,70,7658,Model_7658_cf_woTemplates_model_5_multimer_v1_pred_8.pdb,cf_woTemplates_v1,0,5,8,92.49488,84.984,89.69,36.97,0.03989,0.86848,9.403,48.335,221.261,4.866,53.113,32.002,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_070_cf_woTemplates_v1_model_7658/model.cif,casp17/massivefold_representative_viewers/h2335/selection_070_cf_woTemplates_v1_model_7658/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_070_cf_woTemplates_v1_model_7658/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_070_cf_woTemplates_v1_model_7658/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,H2335,35,40,Model_40_afm_dropout_full_model_4_multimer_v3_pred_48.pdb,afm_dropout_full_v3,0,4,48,92.48552,85.287,91.88,13.72,0.07161,0.87236,2.322,53.669,246.827,2.123,78.913,40.056,5,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2335/selection_035_afm_dropout_full_v3_model_40/model.cif,casp17/massivefold_representative_viewers/h2335/selection_035_afm_dropout_full_v3_model_40/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_035_afm_dropout_full_v3_model_40/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_035_afm_dropout_full_v3_model_40/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2335/top5/rank_05_selection_035_afm_dropout_full_v3,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,H2335,108,55,Model_55_afm_dropout_full_model_4_multimer_v3_pred_4.pdb,afm_dropout_full_v3,0,4,4,92.3867,85.159,91.85,13.62,0.0687,0.87229,3.03,53.959,248.499,2.484,80.286,7.136,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_108_afm_dropout_full_v3_model_55/model.cif,casp17/massivefold_representative_viewers/h2335/selection_108_afm_dropout_full_v3_model_55/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_108_afm_dropout_full_v3_model_55/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_108_afm_dropout_full_v3_model_55/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,H2335,23,7910,Model_7910_afm_dropout_full_model_5_multimer_v1_pred_58.pdb,afm_dropout_full_v1,0,5,58,92.28888,84.834,89.31,34.55,0.05374,0.88524,8.068,47.643,229.371,3.316,78.153,57.615,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_023_afm_dropout_full_v1_model_7910/model.cif,casp17/massivefold_representative_viewers/h2335/selection_023_afm_dropout_full_v1_model_7910/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_023_afm_dropout_full_v1_model_7910/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_023_afm_dropout_full_v1_model_7910/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,H2335,90,84,Model_84_afm_dropout_full_model_4_multimer_v3_pred_44.pdb,afm_dropout_full_v3,0,4,44,92.26326,85.053,91.52,14.0,0.06953,0.87361,3.381,53.81,250.499,2.587,79.399,13.385,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_090_afm_dropout_full_v3_model_84/model.cif,casp17/massivefold_representative_viewers/h2335/selection_090_afm_dropout_full_v3_model_84/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_090_afm_dropout_full_v3_model_84/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_090_afm_dropout_full_v3_model_84/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,H2335,43,65,Model_65_afm_dropout_full_model_4_multimer_v3_pred_46.pdb,afm_dropout_full_v3,0,4,46,92.11788,84.911,91.48,14.24,0.06946,0.87146,2.963,53.548,249.874,2.224,79.524,4.28,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_043_afm_dropout_full_v3_model_65/model.cif,casp17/massivefold_representative_viewers/h2335/selection_043_afm_dropout_full_v3_model_65/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_043_afm_dropout_full_v3_model_65/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_043_afm_dropout_full_v3_model_65/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,H2335,130,7555,Model_7555_cf_woTemplates_model_5_multimer_v1_pred_10.pdb,cf_woTemplates_v1,0,5,10,92.03888,84.664,89.62,37.19,0.05014,0.86592,7.038,48.604,229.646,4.479,54.467,25.635,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_130_cf_woTemplates_v1_model_7555/model.cif,casp17/massivefold_representative_viewers/h2335/selection_130_cf_woTemplates_v1_model_7555/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_130_cf_woTemplates_v1_model_7555/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_130_cf_woTemplates_v1_model_7555/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,H2335,6,100,Model_100_afm_dropout_full_model_4_multimer_v3_pred_19.pdb,afm_dropout_full_v3,0,4,19,91.92642,84.86,91.48,14.32,0.07341,0.87111,4.412,54.086,253.516,2.258,80.2,7.419,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100/model.cif,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_006_afm_dropout_full_v3_model_100/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,H2335,80,7705,Model_7705_cf_woTemplates_model_5_multimer_v1_pred_55.pdb,cf_woTemplates_v1,0,5,55,91.89004,84.69,89.81,38.19,0.0543,0.86446,8.964,47.76,225.318,6.591,64.548,35.47,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_080_cf_woTemplates_v1_model_7705/model.cif,casp17/massivefold_representative_viewers/h2335/selection_080_cf_woTemplates_v1_model_7705/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_080_cf_woTemplates_v1_model_7705/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_080_cf_woTemplates_v1_model_7705/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,H2335,79,7723,Model_7723_cf_woTemplates_model_5_multimer_v1_pred_1.pdb,cf_woTemplates_v1,0,5,1,91.07032,83.918,88.94,36.03,0.05568,0.85636,7.442,48.542,228.277,3.547,54.977,28.102,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_079_cf_woTemplates_v1_model_7723/model.cif,casp17/massivefold_representative_viewers/h2335/selection_079_cf_woTemplates_v1_model_7723/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_079_cf_woTemplates_v1_model_7723/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_079_cf_woTemplates_v1_model_7723/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,H2335,24,8108,Model_8108_afm_woTemplates_model_5_multimer_v1_pred_59.pdb,afm_woTemplates_v1,0,5,59,90.76746,83.754,88.49,38.8,0.06102,0.86613,10.686,48.037,217.323,4.695,46.514,19.375,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_024_afm_woTemplates_v1_model_8108/model.cif,casp17/massivefold_representative_viewers/h2335/selection_024_afm_woTemplates_v1_model_8108/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_024_afm_woTemplates_v1_model_8108/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_024_afm_woTemplates_v1_model_8108/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,H2335,85,8157,Model_8157_afm_woTemplates_model_5_multimer_v1_pred_27.pdb,afm_woTemplates_v1,0,5,27,90.46944,83.202,87.73,37.05,0.05388,0.86772,8.304,48.906,223.372,4.528,45.315,17.766,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_085_afm_woTemplates_v1_model_8157/model.cif,casp17/massivefold_representative_viewers/h2335/selection_085_afm_woTemplates_v1_model_8157/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_085_afm_woTemplates_v1_model_8157/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_085_afm_woTemplates_v1_model_8157/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,H2335,120,8151,Model_8151_afm_woTemplates_model_5_multimer_v1_pred_1.pdb,afm_woTemplates_v1,0,5,1,90.21796,83.117,87.67,38.3,0.0615,0.8662,8.276,47.935,227.368,4.818,29.3,29.3,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_120_afm_woTemplates_v1_model_8151/model.cif,casp17/massivefold_representative_viewers/h2335/selection_120_afm_woTemplates_v1_model_8151/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_120_afm_woTemplates_v1_model_8151/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_120_afm_woTemplates_v1_model_8151/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,H2335,110,630,Model_630_afm_basic_model_3_multimer_v2_pred_54.pdb,afm_basic_v2,0,3,54,90.1045,84.261,90.92,15.49,0.07584,0.86897,33.235,70.642,302.587,5.832,99.906,51.275,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_110_afm_basic_v2_model_630/model.cif,casp17/massivefold_representative_viewers/h2335/selection_110_afm_basic_v2_model_630/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_110_afm_basic_v2_model_630/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_110_afm_basic_v2_model_630/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,H2335,29,654,Model_654_afm_basic_model_3_multimer_v2_pred_10.pdb,afm_basic_v2,0,3,10,89.94652,84.289,90.88,15.45,0.0741,0.86578,37.957,70.822,320.754,6.368,70.843,62.741,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_029_afm_basic_v2_model_654/model.cif,casp17/massivefold_representative_viewers/h2335/selection_029_afm_basic_v2_model_654/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_029_afm_basic_v2_model_654/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_029_afm_basic_v2_model_654/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,H2335,125,641,Model_641_afm_basic_model_3_multimer_v2_pred_9.pdb,afm_basic_v2,0,3,9,89.88758,84.356,90.95,15.88,0.07452,0.86405,40.463,70.684,331.329,7.234,89.626,47.357,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_125_afm_basic_v2_model_641/model.cif,casp17/massivefold_representative_viewers/h2335/selection_125_afm_basic_v2_model_641/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_125_afm_basic_v2_model_641/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_125_afm_basic_v2_model_641/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
32,H2335,18,8227,Model_8227_afm_woTemplates_model_5_multimer_v1_pred_58.pdb,afm_woTemplates_v1,0,5,58,89.81876,82.859,87.71,39.86,0.06974,0.86516,7.426,48.251,229.506,5.704,53.745,42.561,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2335/selection_018_afm_woTemplates_v1_model_8227/model.cif,casp17/massivefold_representative_viewers/h2335/selection_018_afm_woTemplates_v1_model_8227/viewer.html,casp17/massivefold_representative_viewers/h2335/selection_018_afm_woTemplates_v1_model_8227/projection.svg,casp17/massivefold_representative_viewers/h2335/selection_018_afm_woTemplates_v1_model_8227/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
