quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
17,H2319,90,21,Model_21_afm_dropout_full_model_1_multimer_v2_pred_65.pdb,afm_dropout_full_v2,0,1,65,102.99732,93.302,95.74,54.13,0.0,0.9733,0.942,34.334,165.994,2.022,63.677,39.688,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_090_afm_dropout_full_v2_model_21/model.cif,casp17/massivefold_representative_viewers/h2319/selection_090_afm_dropout_full_v2_model_21/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_090_afm_dropout_full_v2_model_21/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_090_afm_dropout_full_v2_model_21/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,H2319,27,58,Model_58_afm_basic_model_4_multimer_v2_pred_48.pdb,afm_basic_v2,0,4,48,102.80416,93.124,95.76,55.31,0.0,0.97498,1.741,34.675,167.827,2.675,64.342,49.002,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_027_afm_basic_v2_model_58/model.cif,casp17/massivefold_representative_viewers/h2319/selection_027_afm_basic_v2_model_58/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_027_afm_basic_v2_model_58/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_027_afm_basic_v2_model_58/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,H2319,120,61,Model_61_afm_basic_model_5_multimer_v2_pred_59.pdb,afm_basic_v2,0,5,59,102.47592,92.768,95.29,55.05,0.0,0.9773,1.627,34.742,167.103,2.175,54.292,2.07,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_120_afm_basic_v2_model_61/model.cif,casp17/massivefold_representative_viewers/h2319/selection_120_afm_basic_v2_model_61/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_120_afm_basic_v2_model_61/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_120_afm_basic_v2_model_61/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,H2319,89,65,Model_65_afm_basic_model_1_multimer_v2_pred_59.pdb,afm_basic_v2,0,1,59,102.25306,92.651,95.15,49.96,0.0009,0.96595,0.986,34.584,165.167,2.059,51.39,39.256,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_089_afm_basic_v2_model_65/model.cif,casp17/massivefold_representative_viewers/h2319/selection_089_afm_basic_v2_model_65/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_089_afm_basic_v2_model_65/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_089_afm_basic_v2_model_65/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,H2319,44,6,Model_6_cf_woTemplates_model_4_multimer_v3_pred_24.pdb,cf_woTemplates_v3,0,4,24,101.44694,92.228,95.31,43.84,0.01341,0.95899,2.569,32.204,160.471,1.053,29.335,27.973,5,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2319/selection_044_cf_woTemplates_v3_model_6/model.cif,casp17/massivefold_representative_viewers/h2319/selection_044_cf_woTemplates_v3_model_6/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_044_cf_woTemplates_v3_model_6/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_044_cf_woTemplates_v3_model_6/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2319/top5/rank_05_selection_044_cf_woTemplates_v3,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,H2319,35,60,Model_60_cf_woTemplates_model_1_multimer_v1_pred_51.pdb,cf_woTemplates_v1,0,1,51,99.0543,89.495,91.25,50.31,0.0,0.97601,5.02,30.846,156.099,0.568,43.758,34.259,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_035_cf_woTemplates_v1_model_60/model.cif,casp17/massivefold_representative_viewers/h2319/selection_035_cf_woTemplates_v1_model_60/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_035_cf_woTemplates_v1_model_60/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_035_cf_woTemplates_v1_model_60/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,H2319,85,1269,Model_1269_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_7.pdb,afm_dropout_noSM_woTemplates_v3,0,4,7,97.50794,88.699,92.7,35.81,0.02425,0.93255,0.789,33.23,163.487,0.949,62.642,41.324,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_085_afm_dropout_noSM_woTemplates_v3_model_1269/model.cif,casp17/massivefold_representative_viewers/h2319/selection_085_afm_dropout_noSM_woTemplates_v3_model_1269/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_085_afm_dropout_noSM_woTemplates_v3_model_1269/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_085_afm_dropout_noSM_woTemplates_v3_model_1269/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,H2319,39,267,Model_267_afm_woTemplates_model_4_multimer_v3_pred_3.pdb,afm_woTemplates_v3,0,4,3,97.17408,88.376,92.56,47.52,0.01212,0.91346,2.353,34.963,169.122,2.066,50.397,48.917,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_039_afm_woTemplates_v3_model_267/model.cif,casp17/massivefold_representative_viewers/h2319/selection_039_afm_woTemplates_v3_model_267/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_039_afm_woTemplates_v3_model_267/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_039_afm_woTemplates_v3_model_267/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,H2319,79,1262,Model_1262_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_27.pdb,afm_dropout_noSM_woTemplates_v3,0,4,27,96.90232,88.216,92.16,39.97,0.0245,0.92662,2.247,32.769,167.854,1.188,59.895,48.769,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_079_afm_dropout_noSM_woTemplates_v3_model_1262/model.cif,casp17/massivefold_representative_viewers/h2319/selection_079_afm_dropout_noSM_woTemplates_v3_model_1262/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_079_afm_dropout_noSM_woTemplates_v3_model_1262/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_079_afm_dropout_noSM_woTemplates_v3_model_1262/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,H2319,10,1289,Model_1289_afm_woTemplates_model_4_multimer_v3_pred_19.pdb,afm_woTemplates_v3,0,4,19,96.62814,87.86,91.59,39.62,0.0245,0.93397,2.039,32.812,167.193,1.149,46.096,28.827,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_010_afm_woTemplates_v3_model_1289/model.cif,casp17/massivefold_representative_viewers/h2319/selection_010_afm_woTemplates_v3_model_1289/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_010_afm_woTemplates_v3_model_1289/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_010_afm_woTemplates_v3_model_1289/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,H2319,93,1325,Model_1325_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_53.pdb,afm_dropout_04_woTemplates_v3,0,4,53,96.5357,87.806,91.49,36.16,0.02386,0.92855,1.965,32.765,166.709,0.912,49.686,26.457,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_093_afm_dropout_04_woTemplates_v3_model_1325/model.cif,casp17/massivefold_representative_viewers/h2319/selection_093_afm_dropout_04_woTemplates_v3_model_1325/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_093_afm_dropout_04_woTemplates_v3_model_1325/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_093_afm_dropout_04_woTemplates_v3_model_1325/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,H2319,17,1264,Model_1264_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_63.pdb,afm_dropout_noSM_woTemplates_v3,0,4,63,96.48532,87.849,91.86,38.61,0.03018,0.93036,1.592,32.847,161.807,0.988,42.09,42.09,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264/model.cif,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,H2319,20,1279,Model_1279_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,afm_dropout_noSM_woTemplates_v3,0,4,14,96.45636,87.86,91.73,37.75,0.02992,0.9292,2.431,33.077,169.82,0.817,49.286,48.476,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279/model.cif,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,H2319,19,1295,Model_1295_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_18.pdb,afm_dropout_04_woTemplates_v3,0,4,18,96.04238,87.27,90.84,39.86,0.02296,0.93087,1.928,32.747,160.859,0.892,49.714,48.559,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295/model.cif,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,H2319,21,1330,Model_1330_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_30.pdb,afm_dropout_04_woTemplates_v3,0,4,30,95.86038,87.352,91.3,37.51,0.02953,0.91901,2.278,32.759,167.936,1.161,62.112,44.97,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330/model.cif,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
