quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,H2338,54,29,Model_29_afm_basic_model_4_multimer_v2_pred_25.pdb,afm_basic_v2,0,4,25,102.95262,93.507,96.05,27.36,0.00934,0.97111,1.967,46.409,190.74,2.231,15.056,15.056,3,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2338/selection_054_afm_basic_v2_model_29/model.cif,casp17/massivefold_representative_viewers/h2338/selection_054_afm_basic_v2_model_29/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_054_afm_basic_v2_model_29/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_054_afm_basic_v2_model_29/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2338/top5/rank_03_selection_054_afm_basic_v2,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,H2338,30,18,Model_18_afm_basic_model_4_multimer_v2_pred_36.pdb,afm_basic_v2,0,4,36,102.60506,93.169,95.88,26.8,0.01021,0.96791,0.971,44.724,193.498,2.809,5.937,5.937,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_030_afm_basic_v2_model_18/model.cif,casp17/massivefold_representative_viewers/h2338/selection_030_afm_basic_v2_model_18/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_030_afm_basic_v2_model_18/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_030_afm_basic_v2_model_18/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,H2338,16,508,Model_508_afm_basic_model_5_multimer_v1_pred_28.pdb,afm_basic_v1,0,5,28,102.41998,93.144,95.1,41.52,0.00676,0.97713,9.003,38.485,178.559,2.297,64.275,30.789,4,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2338/selection_016_afm_basic_v1_model_508/model.cif,casp17/massivefold_representative_viewers/h2338/selection_016_afm_basic_v1_model_508/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_016_afm_basic_v1_model_508/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_016_afm_basic_v1_model_508/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2338/top5/rank_04_selection_016_afm_basic_v1,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,H2338,50,368,Model_368_afm_basic_model_5_multimer_v1_pred_16.pdb,afm_basic_v1,0,5,16,102.4147,93.146,95.14,43.68,0.00861,0.97713,8.26,38.411,181.827,2.046,61.253,8.357,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_050_afm_basic_v1_model_368/model.cif,casp17/massivefold_representative_viewers/h2338/selection_050_afm_basic_v1_model_368/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_050_afm_basic_v1_model_368/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_050_afm_basic_v1_model_368/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,H2338,60,837,Model_837_afm_basic_model_5_multimer_v1_pred_56.pdb,afm_basic_v1,0,5,56,102.34138,93.069,95.01,40.41,0.00812,0.97713,8.413,38.498,180.865,2.519,61.998,7.613,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_060_afm_basic_v1_model_837/model.cif,casp17/massivefold_representative_viewers/h2338/selection_060_afm_basic_v1_model_837/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_060_afm_basic_v1_model_837/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_060_afm_basic_v1_model_837/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,H2338,100,650,Model_650_afm_basic_model_5_multimer_v1_pred_20.pdb,afm_basic_v1,0,5,20,102.32356,93.112,95.07,40.98,0.00996,0.97504,8.491,38.541,180.382,2.123,62.779,6.968,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_100_afm_basic_v1_model_650/model.cif,casp17/massivefold_representative_viewers/h2338/selection_100_afm_basic_v1_model_650/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_100_afm_basic_v1_model_650/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_100_afm_basic_v1_model_650/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,H2338,14,631,Model_631_afm_basic_model_5_multimer_v1_pred_62.pdb,afm_basic_v1,0,5,62,102.22248,92.817,94.8,43.88,0.00566,0.97578,5.978,38.607,190.171,2.365,58.93,15.508,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_014_afm_basic_v1_model_631/model.cif,casp17/massivefold_representative_viewers/h2338/selection_014_afm_basic_v1_model_631/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_014_afm_basic_v1_model_631/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_014_afm_basic_v1_model_631/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,H2338,129,1755,Model_1755_cf_woTemplates_model_5_multimer_v1_pred_12.pdb,cf_woTemplates_v1,0,5,12,102.09926,92.672,94.62,43.56,0.01094,0.97455,2.486,43.733,197.41,1.869,73.752,30.789,5,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2338/selection_129_cf_woTemplates_v1_model_1755/model.cif,casp17/massivefold_representative_viewers/h2338/selection_129_cf_woTemplates_v1_model_1755/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_129_cf_woTemplates_v1_model_1755/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_129_cf_woTemplates_v1_model_1755/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2338/top5/rank_05_selection_129_cf_woTemplates_v1,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,H2338,119,1882,Model_1882_cf_woTemplates_model_5_multimer_v1_pred_26.pdb,cf_woTemplates_v1,0,5,26,102.02292,92.613,94.5,40.97,0.01094,0.97406,2.797,42.795,194.9,2.114,71.517,14.097,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_119_cf_woTemplates_v1_model_1882/model.cif,casp17/massivefold_representative_viewers/h2338/selection_119_cf_woTemplates_v1_model_1882/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_119_cf_woTemplates_v1_model_1882/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_119_cf_woTemplates_v1_model_1882/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,H2338,65,1,Model_1_afm_woTemplates_model_4_multimer_v3_pred_27.pdb,afm_woTemplates_v3,0,4,27,101.93522,92.693,95.77,24.59,0.01402,0.96311,2.712,43.015,185.603,1.802,34.542,17.323,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_065_afm_woTemplates_v3_model_1/model.cif,casp17/massivefold_representative_viewers/h2338/selection_065_afm_woTemplates_v3_model_1/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_065_afm_woTemplates_v3_model_1/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_065_afm_woTemplates_v3_model_1/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,H2338,117,1148,Model_1148_cf_woTemplates_model_5_multimer_v1_pred_45.pdb,cf_woTemplates_v1,0,5,45,101.90746,92.43,94.5,42.91,0.01193,0.97295,0.336,44.595,191.472,0.297,78.86,12.502,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_117_cf_woTemplates_v1_model_1148/model.cif,casp17/massivefold_representative_viewers/h2338/selection_117_cf_woTemplates_v1_model_1148/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_117_cf_woTemplates_v1_model_1148/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_117_cf_woTemplates_v1_model_1148/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,H2338,12,1814,Model_1814_cf_woTemplates_model_5_multimer_v1_pred_60.pdb,cf_woTemplates_v1,0,5,60,101.7522,92.422,94.38,43.28,0.01094,0.97258,4.42,41.96,182.99,2.614,75.834,16.755,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_012_cf_woTemplates_v1_model_1814/model.cif,casp17/massivefold_representative_viewers/h2338/selection_012_cf_woTemplates_v1_model_1814/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_012_cf_woTemplates_v1_model_1814/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_012_cf_woTemplates_v1_model_1814/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,H2338,90,16,Model_16_cf_woTemplates_model_4_multimer_v3_pred_14.pdb,cf_woTemplates_v3,0,4,14,101.73144,92.454,95.31,21.12,0.015,0.96188,1.034,45.184,191.911,1.238,86.417,50.848,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_090_cf_woTemplates_v3_model_16/model.cif,casp17/massivefold_representative_viewers/h2338/selection_090_cf_woTemplates_v3_model_16/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_090_cf_woTemplates_v3_model_16/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_090_cf_woTemplates_v3_model_16/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,H2338,25,33,Model_33_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_40.pdb,afm_dropout_noSM_woTemplates_v3,0,4,40,101.58816,92.203,95.22,26.19,0.01021,0.96004,0.276,44.719,190.304,2.038,34.181,12.601,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_025_afm_dropout_noSM_woTemplates_v3_model_33/model.cif,casp17/massivefold_representative_viewers/h2338/selection_025_afm_dropout_noSM_woTemplates_v3_model_33/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_025_afm_dropout_noSM_woTemplates_v3_model_33/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_025_afm_dropout_noSM_woTemplates_v3_model_33/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,H2338,62,45,Model_45_afm_basic_model_4_multimer_v2_pred_41.pdb,afm_basic_v2,0,4,41,101.55082,92.273,95.38,24.43,0.01389,0.96287,1.827,45.179,195.1,1.639,3.948,3.948,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_062_afm_basic_v2_model_45/model.cif,casp17/massivefold_representative_viewers/h2338/selection_062_afm_basic_v2_model_45/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_062_afm_basic_v2_model_45/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_062_afm_basic_v2_model_45/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,H2338,67,1892,Model_1892_cf_woTemplates_model_5_multimer_v1_pred_66.pdb,cf_woTemplates_v1,0,5,66,101.52288,92.346,94.31,38.16,0.01094,0.97246,8.223,38.535,181.477,2.782,62.827,9.257,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_067_cf_woTemplates_v1_model_1892/model.cif,casp17/massivefold_representative_viewers/h2338/selection_067_cf_woTemplates_v1_model_1892/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_067_cf_woTemplates_v1_model_1892/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_067_cf_woTemplates_v1_model_1892/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,H2338,11,28,Model_28_cf_woTemplates_model_4_multimer_v3_pred_40.pdb,cf_woTemplates_v3,0,4,40,101.42182,92.173,95.06,27.95,0.015,0.95893,1.012,45.197,191.77,1.153,86.548,50.956,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_011_cf_woTemplates_v3_model_28/model.cif,casp17/massivefold_representative_viewers/h2338/selection_011_cf_woTemplates_v3_model_28/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_011_cf_woTemplates_v3_model_28/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_011_cf_woTemplates_v3_model_28/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,H2338,24,646,Model_646_afm_dropout_full_model_5_multimer_v1_pred_42.pdb,afm_dropout_full_v1,0,5,42,101.37674,92.235,94.39,40.66,0.00996,0.97307,9.744,38.19,176.775,2.166,65.244,10.766,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_024_afm_dropout_full_v1_model_646/model.cif,casp17/massivefold_representative_viewers/h2338/selection_024_afm_dropout_full_v1_model_646/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_024_afm_dropout_full_v1_model_646/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_024_afm_dropout_full_v1_model_646/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,H2338,5,66,Model_66_afm_basic_model_4_multimer_v2_pred_42.pdb,afm_basic_v2,0,4,42,101.23088,91.999,95.18,26.81,0.01463,0.96016,1.928,45.266,195.156,1.68,4.077,4.077,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66/model.cif,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_005_afm_basic_v2_model_66/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,H2338,97,67,Model_67_afm_basic_model_4_multimer_v2_pred_15.pdb,afm_basic_v2,0,4,15,101.21502,92.03,95.22,23.43,0.01562,0.95893,2.297,45.53,195.577,1.539,5.459,5.459,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_097_afm_basic_v2_model_67/model.cif,casp17/massivefold_representative_viewers/h2338/selection_097_afm_basic_v2_model_67/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_097_afm_basic_v2_model_67/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_097_afm_basic_v2_model_67/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,H2338,36,930,Model_930_afm_dropout_full_model_5_multimer_v1_pred_56.pdb,afm_dropout_full_v1,0,5,56,101.20456,91.978,94.16,39.98,0.00996,0.97492,8.086,38.57,181.886,2.365,66.295,25.663,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_036_afm_dropout_full_v1_model_930/model.cif,casp17/massivefold_representative_viewers/h2338/selection_036_afm_dropout_full_v1_model_930/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_036_afm_dropout_full_v1_model_930/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_036_afm_dropout_full_v1_model_930/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
32,H2338,83,1260,Model_1260_afm_woTemplates_model_5_multimer_v1_pred_43.pdb,afm_woTemplates_v1,0,5,43,101.16294,92.021,94.23,41.28,0.01094,0.97147,8.849,38.75,178.113,1.576,62.281,14.831,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2338/selection_083_afm_woTemplates_v1_model_1260/model.cif,casp17/massivefold_representative_viewers/h2338/selection_083_afm_woTemplates_v1_model_1260/viewer.html,casp17/massivefold_representative_viewers/h2338/selection_083_afm_woTemplates_v1_model_1260/projection.svg,casp17/massivefold_representative_viewers/h2338/selection_083_afm_woTemplates_v1_model_1260/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
