quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,R2345,32,11,Model_11_af3_woUnpaired_af3_seed_740857_sample_4_pred_279.cif,woUnpaired,740857,4,279,52.70628,56.678,56.445,34.5,0.21971,0.04526,0.753,23.61,99.754,1.099,39.359,17.469,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_032_woUnpaired_model_11/model.cif,casp17/massivefold_representative_viewers/r2345/selection_032_woUnpaired_model_11/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_032_woUnpaired_model_11/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_032_woUnpaired_model_11/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,R2345,22,10,Model_10_af3_basic_af3_seed_946943_sample_3_pred_828.cif,basic,946943,3,828,52.28656,55.737,55.7,40.91,0.17153,0.0,0.496,23.281,100.044,1.53,38.036,26.639,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_022_basic_model_10/model.cif,casp17/massivefold_representative_viewers/r2345/selection_022_basic_model_10/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_022_basic_model_10/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_022_basic_model_10/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,R2345,17,64,Model_64_af3_woUnpaired_woPaired_woTemplates_af3_seed_227511_sample_4_pred_724.cif,woUnpaired_woPaired_woTemplates,227511,4,724,52.18478,55.559,56.03,38.12,0.16715,0.00073,0.963,22.969,103.038,2.02,28.423,26.9,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_017_woUnpaired_woPaired_woTemplates_model_64/model.cif,casp17/massivefold_representative_viewers/r2345/selection_017_woUnpaired_woPaired_woTemplates_model_64/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_017_woUnpaired_woPaired_woTemplates_model_64/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_017_woUnpaired_woPaired_woTemplates_model_64/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,R2345,27,14,Model_14_af3_woUnpaired_af3_seed_626238_sample_3_pred_1003.cif,woUnpaired,626238,3,1003,52.13136,55.697,56.05,35.33,0.17737,0.0,0.456,22.801,98.157,0.572,41.652,16.123,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_027_woUnpaired_model_14/model.cif,casp17/massivefold_representative_viewers/r2345/selection_027_woUnpaired_model_14/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_027_woUnpaired_model_14/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_027_woUnpaired_model_14/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,R2345,24,22,Model_22_af3_basic_af3_seed_931051_sample_3_pred_603.cif,basic,931051,3,603,52.12832,56.073,56.42,34.17,0.19781,0.00292,0.442,22.794,100.253,1.926,27.408,27.408,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_024_basic_model_22/model.cif,casp17/massivefold_representative_viewers/r2345/selection_024_basic_model_22/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_024_basic_model_22/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_024_basic_model_22/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,R2345,5,17,Model_17_af3_woUnpaired_af3_seed_841266_sample_3_pred_113.cif,woUnpaired,841266,3,113,52.09268,55.641,55.84,33.94,0.17591,0.0,0.753,22.913,96.521,1.57,38.349,20.054,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_005_woUnpaired_model_17/model.cif,casp17/massivefold_representative_viewers/r2345/selection_005_woUnpaired_model_17/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_005_woUnpaired_model_17/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_005_woUnpaired_model_17/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,R2345,14,6,Model_6_af3_woTemplates_af3_seed_219373_sample_1_pred_896.cif,woTemplates,219373,1,896,51.73336,55.997,55.965,40.34,0.21168,0.0,0.751,22.568,100.588,2.322,34.408,23.589,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_014_woTemplates_model_6/model.cif,casp17/massivefold_representative_viewers/r2345/selection_014_woTemplates_model_6/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_014_woTemplates_model_6/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_014_woTemplates_model_6/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,R2345,3,16,Model_16_af3_woTemplates_af3_seed_238345_sample_3_pred_498.cif,woTemplates,238345,3,498,51.58418,55.888,55.49,39.98,0.21533,0.00803,1.938,22.673,92.741,3.674,34.054,21.428,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_003_woTemplates_model_16/model.cif,casp17/massivefold_representative_viewers/r2345/selection_003_woTemplates_model_16/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_003_woTemplates_model_16/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_003_woTemplates_model_16/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,R2345,6,18,Model_18_af3_basic_af3_seed_125549_sample_0_pred_50.cif,basic,125549,0,50,51.44102,55.605,55.535,40.45,0.20584,0.00073,1.362,23.073,104.341,1.404,34.196,19.001,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_006_basic_model_18/model.cif,casp17/massivefold_representative_viewers/r2345/selection_006_basic_model_18/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_006_basic_model_18/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_006_basic_model_18/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,R2345,10,20,Model_20_af3_woPaired_woTemplates_af3_seed_687661_sample_3_pred_958.cif,woPaired_woTemplates,687661,3,958,51.28212,55.591,54.965,36.37,0.21168,0.0,1.882,23.883,103.179,1.896,40.531,22.637,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_010_woPaired_woTemplates_model_20/model.cif,casp17/massivefold_representative_viewers/r2345/selection_010_woPaired_woTemplates_model_20/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_010_woPaired_woTemplates_model_20/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_010_woPaired_woTemplates_model_20/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,R2345,15,27,Model_27_af3_woUnpaired_woPaired_woTemplates_af3_seed_858619_sample_2_pred_497.cif,woUnpaired_woPaired_woTemplates,858619,2,497,50.99806,55.17,55.655,35.02,0.2073,0.00073,0.831,22.823,96.569,1.79,40.895,9.699,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_015_woUnpaired_woPaired_woTemplates_model_27/model.cif,casp17/massivefold_representative_viewers/r2345/selection_015_woUnpaired_woPaired_woTemplates_model_27/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_015_woUnpaired_woPaired_woTemplates_model_27/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_015_woUnpaired_woPaired_woTemplates_model_27/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,R2345,37,45,Model_45_af3_woUnpaired_woPaired_woTemplates_af3_seed_215806_sample_2_pred_102.cif,woUnpaired_woPaired_woTemplates,215806,2,102,50.98628,55.297,55.41,39.92,0.2146,0.0,0.468,22.525,99.284,1.352,15.59,15.59,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_037_woUnpaired_woPaired_woTemplates_model_45/model.cif,casp17/massivefold_representative_viewers/r2345/selection_037_woUnpaired_woPaired_woTemplates_model_45/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_037_woUnpaired_woPaired_woTemplates_model_45/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_037_woUnpaired_woPaired_woTemplates_model_45/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,R2345,11,9,Model_9_af3_woUnpaired_woPaired_af3_seed_299275_sample_4_pred_259.cif,woUnpaired_woPaired,299275,4,259,50.7152,55.348,55.205,35.36,0.23139,0.0,0.125,23.047,98.998,2.198,42.175,14.42,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_011_woUnpaired_woPaired_model_9/model.cif,casp17/massivefold_representative_viewers/r2345/selection_011_woUnpaired_woPaired_model_9/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_011_woUnpaired_woPaired_model_9/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_011_woUnpaired_woPaired_model_9/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,R2345,26,23,Model_23_af3_woPaired_af3_seed_580547_sample_2_pred_162.cif,woPaired,580547,2,162,50.68656,55.604,55.49,33.7,0.24453,0.0,0.671,23.079,101.553,1.787,27.297,26.736,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_026_woPaired_model_23/model.cif,casp17/massivefold_representative_viewers/r2345/selection_026_woPaired_model_23/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_026_woPaired_model_23/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_026_woPaired_model_23/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,R2345,12,12,Model_12_af3_woUnpaired_woTemplates_af3_seed_407693_sample_4_pred_279.cif,woUnpaired_woTemplates,407693,4,279,50.63198,55.866,55.71,39.84,0.27153,0.02409,1.108,23.382,96.408,1.109,28.786,26.115,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_012_woUnpaired_woTemplates_model_12/model.cif,casp17/massivefold_representative_viewers/r2345/selection_012_woUnpaired_woTemplates_model_12/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_012_woUnpaired_woTemplates_model_12/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_012_woUnpaired_woTemplates_model_12/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,R2345,30,44,Model_44_af3_woUnpaired_woTemplates_af3_seed_407693_sample_1_pred_276.cif,woUnpaired_woTemplates,407693,1,276,50.46232,55.181,55.43,37.83,0.23139,0.0,2.272,22.102,93.688,0.835,39.258,7.767,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_030_woUnpaired_woTemplates_model_44/model.cif,casp17/massivefold_representative_viewers/r2345/selection_030_woUnpaired_woTemplates_model_44/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_030_woUnpaired_woTemplates_model_44/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_030_woUnpaired_woTemplates_model_44/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,R2345,2,32,Model_32_af3_woTemplates_af3_seed_211958_sample_1_pred_46.cif,woTemplates,211958,1,46,50.3956,55.107,54.825,38.47,0.23212,0.0,1.725,23.735,103.143,1.058,13.653,13.653,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_002_woTemplates_model_32/model.cif,casp17/massivefold_representative_viewers/r2345/selection_002_woTemplates_model_32/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_002_woTemplates_model_32/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_002_woTemplates_model_32/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,R2345,23,25,Model_25_af3_basic_af3_seed_389911_sample_3_pred_923.cif,basic,389911,3,923,50.17092,55.056,55.19,39.09,0.24234,0.0,0.957,23.275,96.581,1.209,25.027,10.445,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_023_basic_model_25/model.cif,casp17/massivefold_representative_viewers/r2345/selection_023_basic_model_25/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_023_basic_model_25/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_023_basic_model_25/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,R2345,9,55,Model_55_af3_woPaired_woTemplates_af3_seed_373795_sample_0_pred_260.cif,woPaired_woTemplates,373795,0,260,50.08292,54.885,55.045,33.55,0.23869,0.0,0.707,22.762,101.186,1.306,35.059,14.73,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_009_woPaired_woTemplates_model_55/model.cif,casp17/massivefold_representative_viewers/r2345/selection_009_woPaired_woTemplates_model_55/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_009_woPaired_woTemplates_model_55/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_009_woPaired_woTemplates_model_55/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,R2345,40,51,Model_51_af3_woPaired_woTemplates_af3_seed_778907_sample_0_pred_190.cif,woPaired_woTemplates,778907,0,190,49.90656,54.733,54.6,33.79,0.23796,0.0,1.681,23.632,103.381,2.493,31.431,27.319,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_040_woPaired_woTemplates_model_51/model.cif,casp17/massivefold_representative_viewers/r2345/selection_040_woPaired_woTemplates_model_51/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_040_woPaired_woTemplates_model_51/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_040_woPaired_woTemplates_model_51/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,R2345,1,31,Model_31_af3_woPaired_af3_seed_580556_sample_4_pred_209.cif,woPaired,580556,4,209,49.88696,54.584,55.16,36.98,0.23285,0.0,1.001,23.11,95.746,1.471,21.131,21.131,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_001_woPaired_model_31/model.cif,casp17/massivefold_representative_viewers/r2345/selection_001_woPaired_model_31/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_001_woPaired_model_31/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_001_woPaired_model_31/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
32,R2345,31,33,Model_33_af3_woTemplates_af3_seed_736608_sample_1_pred_806.cif,woTemplates,736608,1,806,49.62634,54.778,54.915,33.56,0.25693,0.00073,0.509,23.024,97.371,1.29,31.889,30.685,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2345/selection_031_woTemplates_model_33/model.cif,casp17/massivefold_representative_viewers/r2345/selection_031_woTemplates_model_33/viewer.html,casp17/massivefold_representative_viewers/r2345/selection_031_woTemplates_model_33/projection.svg,casp17/massivefold_representative_viewers/r2345/selection_031_woTemplates_model_33/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
