quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
16,H1311,11,3973,Model_3973_afm_basic_model_1_multimer_v1_pred_36.pdb,afm_basic_v1,0,1,36,101.83104,92.382,94.38,41.38,0.01406,0.97596,0.734,38.555,170.007,0.865,66.956,13.392,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_011_afm_basic_v1_model_3973/model.cif,casp17/massivefold_representative_viewers/h1311/selection_011_afm_basic_v1_model_3973/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_011_afm_basic_v1_model_3973/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_011_afm_basic_v1_model_3973/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,H1311,82,402,Model_402_afm_basic_model_2_multimer_v2_pred_0.pdb,afm_basic_v2,0,2,0,101.6484,92.273,95.15,14.1,0.01527,0.97838,2.575,38.139,179.033,1.125,23.353,23.353,5,False,True,top5_candidate,casp17/massivefold_representative_viewers/h1311/selection_082_afm_basic_v2_model_402/model.cif,casp17/massivefold_representative_viewers/h1311/selection_082_afm_basic_v2_model_402/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_082_afm_basic_v2_model_402/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_082_afm_basic_v2_model_402/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h1311/top5/rank_05_selection_082_afm_basic_v2,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,H1311,75,4519,Model_4519_afm_basic_model_1_multimer_v1_pred_43.pdb,afm_basic_v1,0,1,43,101.62786,92.185,94.09,38.7,0.01406,0.97717,1.191,38.443,165.822,0.579,66.926,9.98,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_075_afm_basic_v1_model_4519/model.cif,casp17/massivefold_representative_viewers/h1311/selection_075_afm_basic_v1_model_4519/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_075_afm_basic_v1_model_4519/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_075_afm_basic_v1_model_4519/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,H1311,70,491,Model_491_afm_dropout_full_model_2_multimer_v2_pred_4.pdb,afm_dropout_full_v2,0,2,4,101.59298,92.148,94.79,31.77,0.0127,0.97777,1.968,37.271,164.336,1.11,24.528,24.396,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_070_afm_dropout_full_v2_model_491/model.cif,casp17/massivefold_representative_viewers/h1311/selection_070_afm_dropout_full_v2_model_491/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_070_afm_dropout_full_v2_model_491/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_070_afm_dropout_full_v2_model_491/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,H1311,18,2678,Model_2678_afm_dropout_full_model_1_multimer_v1_pred_40.pdb,afm_dropout_full_v1,0,1,40,101.56608,92.088,94.06,43.27,0.01013,0.97596,1.973,38.56,174.942,0.662,68.53,26.781,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_018_afm_dropout_full_v1_model_2678/model.cif,casp17/massivefold_representative_viewers/h1311/selection_018_afm_dropout_full_v1_model_2678/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_018_afm_dropout_full_v1_model_2678/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_018_afm_dropout_full_v1_model_2678/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,H1311,108,394,Model_394_afm_woTemplates_model_4_multimer_v3_pred_13.pdb,afm_woTemplates_v3,0,4,13,101.55612,91.91,94.91,50.04,0.0,0.96916,1.137,38.053,164.533,1.601,72.138,44.53,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_108_afm_woTemplates_v3_model_394/model.cif,casp17/massivefold_representative_viewers/h1311/selection_108_afm_woTemplates_v3_model_394/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_108_afm_woTemplates_v3_model_394/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_108_afm_woTemplates_v3_model_394/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,H1311,123,420,Model_420_afm_basic_model_2_multimer_v2_pred_25.pdb,afm_basic_v2,0,2,25,101.55136,92.131,94.985,14.52,0.01527,0.97732,1.186,37.743,165.575,0.866,22.498,2.598,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_123_afm_basic_v2_model_420/model.cif,casp17/massivefold_representative_viewers/h1311/selection_123_afm_basic_v2_model_420/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_123_afm_basic_v2_model_420/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_123_afm_basic_v2_model_420/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,H1311,112,366,Model_366_afm_basic_model_2_multimer_v2_pred_48.pdb,afm_basic_v2,0,2,48,101.5322,92.123,94.96,15.97,0.01527,0.97596,1.125,37.772,172.404,0.955,22.97,2.572,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_112_afm_basic_v2_model_366/model.cif,casp17/massivefold_representative_viewers/h1311/selection_112_afm_basic_v2_model_366/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_112_afm_basic_v2_model_366/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_112_afm_basic_v2_model_366/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,H1311,21,472,Model_472_afm_dropout_full_model_1_multimer_v2_pred_31.pdb,afm_dropout_full_v2,0,1,31,101.48824,92.101,95.005,14.17,0.01467,0.97596,1.974,37.38,174.231,0.405,71.615,44.183,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_021_afm_dropout_full_v2_model_472/model.cif,casp17/massivefold_representative_viewers/h1311/selection_021_afm_dropout_full_v2_model_472/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_021_afm_dropout_full_v2_model_472/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_021_afm_dropout_full_v2_model_472/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,H1311,63,499,Model_499_afm_woTemplates_model_4_multimer_v3_pred_17.pdb,afm_woTemplates_v3,0,4,17,101.48266,91.83,94.78,53.36,0.0,0.96749,0.556,38.074,166.887,2.19,1.626,1.626,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_063_afm_woTemplates_v3_model_499/model.cif,casp17/massivefold_representative_viewers/h1311/selection_063_afm_woTemplates_v3_model_499/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_063_afm_woTemplates_v3_model_499/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_063_afm_woTemplates_v3_model_499/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,H1311,46,520,Model_520_afm_woTemplates_model_4_multimer_v3_pred_11.pdb,afm_woTemplates_v3,0,4,11,101.47908,91.835,94.79,50.57,0.0,0.97052,1.528,38.06,162.942,1.557,72.116,44.548,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_046_afm_woTemplates_v3_model_520/model.cif,casp17/massivefold_representative_viewers/h1311/selection_046_afm_woTemplates_v3_model_520/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_046_afm_woTemplates_v3_model_520/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_046_afm_woTemplates_v3_model_520/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,H1311,30,3006,Model_3006_afm_dropout_full_model_1_multimer_v1_pred_27.pdb,afm_dropout_full_v1,0,1,27,101.44612,92.094,94.16,30.68,0.01527,0.97596,2.552,38.759,176.464,1.463,70.195,26.013,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_030_afm_dropout_full_v1_model_3006/model.cif,casp17/massivefold_representative_viewers/h1311/selection_030_afm_dropout_full_v1_model_3006/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_030_afm_dropout_full_v1_model_3006/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_030_afm_dropout_full_v1_model_3006/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,H1311,74,426,Model_426_afm_basic_model_2_multimer_v2_pred_40.pdb,afm_basic_v2,0,2,40,101.443,92.174,95.04,14.74,0.01467,0.97732,5.27,37.858,189.325,1.23,25.108,24.929,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_074_afm_basic_v2_model_426/model.cif,casp17/massivefold_representative_viewers/h1311/selection_074_afm_basic_v2_model_426/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_074_afm_basic_v2_model_426/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_074_afm_basic_v2_model_426/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,H1311,29,747,Model_747_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_12.pdb,afm_dropout_noSM_woTemplates_v3,0,4,12,101.4313,91.807,94.82,49.07,0.00076,0.97037,1.605,38.106,162.821,1.307,72.921,38.761,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_029_afm_dropout_noSM_woTemplates_v3_model_747/model.cif,casp17/massivefold_representative_viewers/h1311/selection_029_afm_dropout_noSM_woTemplates_v3_model_747/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_029_afm_dropout_noSM_woTemplates_v3_model_747/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_029_afm_dropout_noSM_woTemplates_v3_model_747/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,H1311,36,679,Model_679_afm_woTemplates_model_4_multimer_v3_pred_52.pdb,afm_woTemplates_v3,0,4,52,101.41256,91.795,94.64,47.77,0.00076,0.96704,0.941,37.874,166.033,1.843,72.997,39.567,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_036_afm_woTemplates_v3_model_679/model.cif,casp17/massivefold_representative_viewers/h1311/selection_036_afm_woTemplates_v3_model_679/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_036_afm_woTemplates_v3_model_679/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_036_afm_woTemplates_v3_model_679/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,H1311,49,496,Model_496_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_43.pdb,afm_dropout_noSM_woTemplates_v3,0,4,43,101.40944,91.762,94.5,43.65,0.00272,0.97294,0.689,38.162,166.707,2.092,3.757,2.611,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_049_afm_dropout_noSM_woTemplates_v3_model_496/model.cif,casp17/massivefold_representative_viewers/h1311/selection_049_afm_dropout_noSM_woTemplates_v3_model_496/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_049_afm_dropout_noSM_woTemplates_v3_model_496/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_049_afm_dropout_noSM_woTemplates_v3_model_496/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
32,H1311,55,745,Model_745_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_1.pdb,afm_dropout_noSM_woTemplates_v3,0,4,1,101.20086,91.569,94.32,43.34,0.00272,0.97445,1.456,38.009,163.43,1.29,72.096,44.91,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h1311/selection_055_afm_dropout_noSM_woTemplates_v3_model_745/model.cif,casp17/massivefold_representative_viewers/h1311/selection_055_afm_dropout_noSM_woTemplates_v3_model_745/viewer.html,casp17/massivefold_representative_viewers/h1311/selection_055_afm_dropout_noSM_woTemplates_v3_model_745/projection.svg,casp17/massivefold_representative_viewers/h1311/selection_055_afm_dropout_noSM_woTemplates_v3_model_745/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
