quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,R2352,25,9,Model_9_af3_woPaired_woTemplates_af3_seed_26371_sample_4_pred_164.cif,woPaired_woTemplates,26371,4,164,82.4825,74.972,76.65,37.99,0.02366,0.80425,1.47,37.049,175.443,1.704,65.322,61.999,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_025_woPaired_woTemplates_model_9/model.cif,casp17/massivefold_representative_viewers/r2352/selection_025_woPaired_woTemplates_model_9/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_025_woPaired_woTemplates_model_9/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_025_woPaired_woTemplates_model_9/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,R2352,31,21,Model_21_af3_woUnpaired_woPaired_woTemplates_af3_seed_846452_sample_4_pred_319.cif,woUnpaired_woPaired_woTemplates,846452,4,319,82.46518,74.995,76.69,35.61,0.02546,0.79981,0.468,37.227,179.455,1.54,45.377,43.541,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_031_woUnpaired_woPaired_woTemplates_model_21/model.cif,casp17/massivefold_representative_viewers/r2352/selection_031_woUnpaired_woPaired_woTemplates_model_21/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_031_woUnpaired_woPaired_woTemplates_model_21/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_031_woUnpaired_woPaired_woTemplates_model_21/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,R2352,1,2,Model_2_af3_woUnpaired_woPaired_woTemplates_af3_seed_710799_sample_0_pred_960.cif,woUnpaired_woPaired_woTemplates,710799,0,960,82.42366,75.035,76.97,37.25,0.02666,0.79681,1.156,36.946,177.114,1.232,50.653,44.478,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_001_woUnpaired_woPaired_woTemplates_model_2/model.cif,casp17/massivefold_representative_viewers/r2352/selection_001_woUnpaired_woPaired_woTemplates_model_2/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_001_woUnpaired_woPaired_woTemplates_model_2/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_001_woUnpaired_woPaired_woTemplates_model_2/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,R2352,6,41,Model_41_af3_woUnpaired_woPaired_af3_seed_847278_sample_3_pred_698.cif,woUnpaired_woPaired,847278,3,698,82.37882,74.982,76.73,36.82,0.02642,0.80317,2.662,37.187,191.42,1.204,49.298,39.232,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_006_woUnpaired_woPaired_model_41/model.cif,casp17/massivefold_representative_viewers/r2352/selection_006_woUnpaired_woPaired_model_41/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_006_woUnpaired_woPaired_model_41/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_006_woUnpaired_woPaired_model_41/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,R2352,8,8,Model_8_af3_woUnpaired_woPaired_woTemplates_af3_seed_710800_sample_1_pred_966.cif,woUnpaired_woPaired_woTemplates,710800,1,966,82.34506,75.003,76.93,36.05,0.02774,0.80341,3.431,37.087,194.494,1.725,56.448,52.276,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_008_woUnpaired_woPaired_woTemplates_model_8/model.cif,casp17/massivefold_representative_viewers/r2352/selection_008_woUnpaired_woPaired_woTemplates_model_8/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_008_woUnpaired_woPaired_woTemplates_model_8/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_008_woUnpaired_woPaired_woTemplates_model_8/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,R2352,37,27,Model_27_af3_woPaired_af3_seed_729357_sample_2_pred_32.cif,woPaired,729357,2,32,82.33274,74.908,76.76,37.27,0.0257,0.80101,1.784,37.438,175.038,1.397,37.957,37.917,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_037_woPaired_model_27/model.cif,casp17/massivefold_representative_viewers/r2352/selection_037_woPaired_model_27/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_037_woPaired_model_27/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_037_woPaired_model_27/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,R2352,30,12,Model_12_af3_woTemplates_af3_seed_50476_sample_3_pred_918.cif,woTemplates,50476,3,918,82.32446,74.925,76.72,37.13,0.02462,0.79645,1.816,36.907,187.312,0.601,36.353,30.414,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_030_woTemplates_model_12/model.cif,casp17/massivefold_representative_viewers/r2352/selection_030_woTemplates_model_12/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_030_woTemplates_model_12/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_030_woTemplates_model_12/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,R2352,20,23,Model_23_af3_basic_af3_seed_999383_sample_0_pred_35.cif,basic,999383,0,35,82.31026,74.913,76.79,37.22,0.02558,0.80137,2.621,37.552,189.798,1.522,46.16,36.701,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_020_basic_model_23/model.cif,casp17/massivefold_representative_viewers/r2352/selection_020_basic_model_23/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_020_basic_model_23/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_020_basic_model_23/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,R2352,13,16,Model_16_af3_woTemplates_af3_seed_50483_sample_0_pred_950.cif,woTemplates,50483,0,950,82.25882,74.954,76.84,37.14,0.02882,0.80113,3.252,37.096,193.813,2.289,44.025,37.037,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_013_woTemplates_model_16/model.cif,casp17/massivefold_representative_viewers/r2352/selection_013_woTemplates_model_16/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_013_woTemplates_model_16/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_013_woTemplates_model_16/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,R2352,10,11,Model_11_af3_woPaired_af3_seed_729363_sample_2_pred_62.cif,woPaired,729363,2,62,82.2571,74.845,76.46,35.56,0.02702,0.79657,0.33,37.136,182.286,1.536,54.398,42.545,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_010_woPaired_model_11/model.cif,casp17/massivefold_representative_viewers/r2352/selection_010_woPaired_model_11/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_010_woPaired_model_11/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_010_woPaired_model_11/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,R2352,22,37,Model_37_af3_woPaired_af3_seed_610397_sample_4_pred_714.cif,woPaired,610397,4,714,82.23392,74.92,76.81,36.26,0.02366,0.78876,2.512,37.243,190.595,1.252,40.606,22.687,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_022_woPaired_model_37/model.cif,casp17/massivefold_representative_viewers/r2352/selection_022_woPaired_model_37/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_022_woPaired_model_37/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_022_woPaired_model_37/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,R2352,29,22,Model_22_af3_woTemplates_af3_seed_509631_sample_4_pred_694.cif,woTemplates,509631,4,694,82.2145,74.837,76.51,38.45,0.0251,0.80101,3.265,37.207,168.187,1.977,31.124,28.406,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_029_woTemplates_model_22/model.cif,casp17/massivefold_representative_viewers/r2352/selection_029_woTemplates_model_22/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_029_woTemplates_model_22/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_029_woTemplates_model_22/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,R2352,33,13,Model_13_af3_woTemplates_af3_seed_251850_sample_1_pred_776.cif,woTemplates,251850,1,776,82.20032,74.852,76.56,36.49,0.02618,0.79152,1.082,37.156,185.223,1.848,64.613,54.394,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_033_woTemplates_model_13/model.cif,casp17/massivefold_representative_viewers/r2352/selection_033_woTemplates_model_13/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_033_woTemplates_model_13/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_033_woTemplates_model_13/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,R2352,39,4,Model_4_af3_woPaired_woTemplates_af3_seed_365640_sample_0_pred_330.cif,woPaired_woTemplates,365640,0,330,82.16684,74.864,76.67,36.31,0.02678,0.79032,1.619,37.092,187.266,1.678,57.242,36.494,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_039_woPaired_woTemplates_model_4/model.cif,casp17/massivefold_representative_viewers/r2352/selection_039_woPaired_woTemplates_model_4/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_039_woPaired_woTemplates_model_4/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_039_woPaired_woTemplates_model_4/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,R2352,14,5,Model_5_af3_woPaired_af3_seed_767520_sample_1_pred_576.cif,woPaired,767520,1,576,82.16028,74.78,76.54,38.14,0.0233,0.7902,1.393,37.231,175.774,1.541,63.627,49.302,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_014_woPaired_model_5/model.cif,casp17/massivefold_representative_viewers/r2352/selection_014_woPaired_model_5/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_014_woPaired_model_5/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_014_woPaired_model_5/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,R2352,11,14,Model_14_af3_basic_af3_seed_351744_sample_1_pred_346.cif,basic,351744,1,346,82.14944,74.862,76.95,38.91,0.0281,0.78972,1.194,37.276,185.191,1.1,53.207,19.178,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_011_basic_model_14/model.cif,casp17/massivefold_representative_viewers/r2352/selection_011_basic_model_14/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_011_basic_model_14/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_011_basic_model_14/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,R2352,9,30,Model_30_af3_woPaired_woTemplates_af3_seed_243122_sample_4_pred_884.cif,woPaired_woTemplates,243122,4,884,82.08772,74.831,76.7,36.02,0.02822,0.7902,2.022,37.257,188.582,1.033,58.132,53.161,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_009_woPaired_woTemplates_model_30/model.cif,casp17/massivefold_representative_viewers/r2352/selection_009_woPaired_woTemplates_model_30/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_009_woPaired_woTemplates_model_30/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_009_woPaired_woTemplates_model_30/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,R2352,15,3,Model_3_af3_basic_af3_seed_276728_sample_4_pred_449.cif,basic,276728,4,449,82.05184,74.767,76.65,38.27,0.03026,0.79476,1.439,37.156,175.288,0.822,56.7,53.483,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_015_basic_model_3/model.cif,casp17/massivefold_representative_viewers/r2352/selection_015_basic_model_3/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_015_basic_model_3/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_015_basic_model_3/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,R2352,4,26,Model_26_af3_basic_af3_seed_758246_sample_3_pred_148.cif,basic,758246,3,148,82.00802,74.665,76.48,36.63,0.03026,0.79777,0.737,37.132,178.044,2.436,37.216,32.437,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_004_basic_model_26/model.cif,casp17/massivefold_representative_viewers/r2352/selection_004_basic_model_26/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_004_basic_model_26/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_004_basic_model_26/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,R2352,38,24,Model_24_af3_woUnpaired_woTemplates_af3_seed_197591_sample_0_pred_890.cif,woUnpaired_woTemplates,197591,0,890,82.00484,74.729,76.71,36.74,0.02942,0.79452,2.024,37.334,188.28,0.888,46.888,39.831,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_038_woUnpaired_woTemplates_model_24/model.cif,casp17/massivefold_representative_viewers/r2352/selection_038_woUnpaired_woTemplates_model_24/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_038_woUnpaired_woTemplates_model_24/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_038_woUnpaired_woTemplates_model_24/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,R2352,17,47,Model_47_af3_woUnpaired_woPaired_af3_seed_405382_sample_3_pred_188.cif,woUnpaired_woPaired,405382,3,188,81.95,74.75,76.49,36.46,0.02702,0.78516,2.78,36.78,171.279,0.693,53.672,41.889,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_017_woUnpaired_woPaired_model_47/model.cif,casp17/massivefold_representative_viewers/r2352/selection_017_woUnpaired_woPaired_model_47/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_017_woUnpaired_woPaired_model_47/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_017_woUnpaired_woPaired_model_47/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
32,R2352,21,42,Model_42_af3_woUnpaired_af3_seed_901211_sample_3_pred_948.cif,woUnpaired,901211,3,948,81.9464,74.729,76.57,36.14,0.02894,0.79032,2.675,37.246,191.237,1.032,52.564,42.079,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2352/selection_021_woUnpaired_model_42/model.cif,casp17/massivefold_representative_viewers/r2352/selection_021_woUnpaired_model_42/viewer.html,casp17/massivefold_representative_viewers/r2352/selection_021_woUnpaired_model_42/projection.svg,casp17/massivefold_representative_viewers/r2352/selection_021_woUnpaired_model_42/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
