target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
H2319,H2319_T333,11,14,Model_14_afm_dropout_full_model_1_multimer_v2_pred_40.pdb,afm_dropout_full_v2,0,1,40,pass,casp17/massivefold_representative_viewers/h2319/selection_011_afm_dropout_full_v2_model_14,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_14_afm_dropout_full_model_1_multimer_v2_pred_40.pdb,casp17/massivefold_representative_viewers/h2319/selection_011_afm_dropout_full_v2_model_14/model.cif,casp17/massivefold_representative_viewers/h2319/selection_011_afm_dropout_full_v2_model_14/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_011_afm_dropout_full_v2_model_14/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_011_afm_dropout_full_v2_model_14/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_011_afm_dropout_full_v2_model_14/source_model_row.csv,valid,7754,900,994,6,93.443,68.367,117.85,88.316,162.365,0.207,-1.173,1.41,34.384,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,12,1241,Model_1241_cf_woTemplates_model_3_multimer_v3_pred_51.pdb,cf_woTemplates_v3,0,3,51,pass,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_1241_cf_woTemplates_model_3_multimer_v3_pred_51.pdb,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241/model.cif,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_012_cf_woTemplates_v3_model_1241/source_model_row.csv,valid,7754,900,994,6,86.174,80.031,116.219,78.5,161.475,-0.055,0.065,-0.906,31.192,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,13,2077,Model_2077_afm_basic_model_5_multimer_v1_pred_45.pdb,afm_basic_v1,0,5,45,pass,casp17/massivefold_representative_viewers/h2319/selection_013_afm_basic_v1_model_2077,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_2077_afm_basic_model_5_multimer_v1_pred_45.pdb,casp17/massivefold_representative_viewers/h2319/selection_013_afm_basic_v1_model_2077/model.cif,casp17/massivefold_representative_viewers/h2319/selection_013_afm_basic_v1_model_2077/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_013_afm_basic_v1_model_2077/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_013_afm_basic_v1_model_2077/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_013_afm_basic_v1_model_2077/source_model_row.csv,valid,7754,900,994,6,70.771,109.527,69.375,71.37,147.996,0.169,0.303,-0.28,27.32,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,14,11,Model_11_afm_dropout_full_model_4_multimer_v3_pred_4.pdb,afm_dropout_full_v3,0,4,4,pass,casp17/massivefold_representative_viewers/h2319/selection_014_afm_dropout_full_v3_model_11,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_11_afm_dropout_full_model_4_multimer_v3_pred_4.pdb,casp17/massivefold_representative_viewers/h2319/selection_014_afm_dropout_full_v3_model_11/model.cif,casp17/massivefold_representative_viewers/h2319/selection_014_afm_dropout_full_v3_model_11/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_014_afm_dropout_full_v3_model_11/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_014_afm_dropout_full_v3_model_11/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_014_afm_dropout_full_v3_model_11/source_model_row.csv,valid,7754,900,994,6,94.773,74.793,124.512,75.733,163.807,-1.197,-0.035,-1.258,34.722,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,15,4171,Model_4171_af3_basic_af3_seed_51443_sample_4_pred_979.cif,basic,51443,4,979,pass,casp17/massivefold_representative_viewers/h2319/selection_015_basic_model_4171,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_4171_af3_basic_af3_seed_51443_sample_4_pred_979.cif,casp17/massivefold_representative_viewers/h2319/selection_015_basic_model_4171/model.cif,casp17/massivefold_representative_viewers/h2319/selection_015_basic_model_4171/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_015_basic_model_4171/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_015_basic_model_4171/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_015_basic_model_4171/source_model_row.csv,valid,7760,900,994,6,73.42,91.151,100.155,128.524,186.703,0.221,-1.103,0.697,40.037,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,16,7601,Model_7601_af3_woUnpaired_woPaired_af3_seed_777090_sample_1_pred_226.cif,woUnpaired_woPaired,777090,1,226,pass,casp17/massivefold_representative_viewers/h2319/selection_016_woUnpaired_woPaired_model_7601,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_7601_af3_woUnpaired_woPaired_af3_seed_777090_sample_1_pred_226.cif,casp17/massivefold_representative_viewers/h2319/selection_016_woUnpaired_woPaired_model_7601/model.cif,casp17/massivefold_representative_viewers/h2319/selection_016_woUnpaired_woPaired_model_7601/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_016_woUnpaired_woPaired_model_7601/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_016_woUnpaired_woPaired_model_7601/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_016_woUnpaired_woPaired_model_7601/source_model_row.csv,valid,7760,900,994,6,52.494,70.768,107.685,116.522,173.728,-0.294,2.236,1.054,34.907,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,17,1264,Model_1264_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_63.pdb,afm_dropout_noSM_woTemplates_v3,0,4,63,pass,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_1264_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_63.pdb,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264/model.cif,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_017_afm_dropout_noSM_woTemplates_v3_model_1264/source_model_row.csv,valid,7754,900,994,6,87.849,74.352,113.776,87.797,161.807,0.269,0.005,-0.951,32.847,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,18,1098,Model_1098_afm_dropout_full_model_5_multimer_v1_pred_12.pdb,afm_dropout_full_v1,0,5,12,pass,casp17/massivefold_representative_viewers/h2319/selection_018_afm_dropout_full_v1_model_1098,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_1098_afm_dropout_full_model_5_multimer_v1_pred_12.pdb,casp17/massivefold_representative_viewers/h2319/selection_018_afm_dropout_full_v1_model_1098/model.cif,casp17/massivefold_representative_viewers/h2319/selection_018_afm_dropout_full_v1_model_1098/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_018_afm_dropout_full_v1_model_1098/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_018_afm_dropout_full_v1_model_1098/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_018_afm_dropout_full_v1_model_1098/source_model_row.csv,valid,7754,900,994,6,74.235,81.886,69.377,92.275,141.539,0.546,-1.107,-0.505,25.766,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,19,1295,Model_1295_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_18.pdb,afm_dropout_04_woTemplates_v3,0,4,18,pass,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_1295_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_18.pdb,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295/model.cif,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_019_afm_dropout_04_woTemplates_v3_model_1295/source_model_row.csv,valid,7754,900,994,6,87.27,65.114,115.97,90.481,160.859,0.769,-0.431,0.136,32.747,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,20,1279,Model_1279_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,afm_dropout_noSM_woTemplates_v3,0,4,14,pass,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_1279_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279/model.cif,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_020_afm_dropout_noSM_woTemplates_v3_model_1279/source_model_row.csv,valid,7754,900,994,6,87.86,63.594,122.43,99.023,169.82,0.8,-0.111,-0.121,33.077,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,21,1330,Model_1330_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_30.pdb,afm_dropout_04_woTemplates_v3,0,4,30,pass,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_1330_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_30.pdb,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330/model.cif,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_021_afm_dropout_04_woTemplates_v3_model_1330/source_model_row.csv,valid,7754,900,994,6,87.352,66.856,118.726,98.167,167.936,1.002,-0.404,-0.426,32.759,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
H2319,H2319_T333,22,8070,Model_8070_af3_woUnpaired_woPaired_af3_seed_733151_sample_1_pred_61.cif,woUnpaired_woPaired,733151,1,61,pass,casp17/massivefold_representative_viewers/h2319/selection_022_woUnpaired_woPaired_model_8070,casp17/massivefold_external_pool_intake/h2319_t333/extracted_models/H2319_all_pdbs/Model_8070_af3_woUnpaired_woPaired_af3_seed_733151_sample_1_pred_61.cif,casp17/massivefold_representative_viewers/h2319/selection_022_woUnpaired_woPaired_model_8070/model.cif,casp17/massivefold_representative_viewers/h2319/selection_022_woUnpaired_woPaired_model_8070/projection.svg,casp17/massivefold_representative_viewers/h2319/selection_022_woUnpaired_woPaired_model_8070/viewer.html,casp17/massivefold_representative_viewers/h2319/selection_022_woUnpaired_woPaired_model_8070/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/h2319/selection_022_woUnpaired_woPaired_model_8070/source_model_row.csv,valid,7760,900,994,6,52.515,92.136,63.41,124.672,167.49,-0.906,1.052,-0.733,34.349,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
