quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,H2339,67,1,Model_1_afm_basic_model_4_multimer_v2_pred_44.pdb,afm_basic_v2,0,4,44,100.96566,91.736,95.01,27.25,0.00986,0.95821,3.881,41.462,188.887,2.735,58.971,39.506,3,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2339/selection_067_afm_basic_v2_model_1/model.cif,casp17/massivefold_representative_viewers/h2339/selection_067_afm_basic_v2_model_1/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_067_afm_basic_v2_model_1/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_067_afm_basic_v2_model_1/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2339/top5/rank_03_selection_067_afm_basic_v2,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,H2339,60,444,Model_444_afm_woTemplates_model_4_multimer_v1_pred_50.pdb,afm_woTemplates_v1,0,4,50,100.78402,91.359,93.59,41.01,0.01196,0.96881,0.597,39.832,182.089,2.482,56.944,39.506,4,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2339/selection_060_afm_woTemplates_v1_model_444/model.cif,casp17/massivefold_representative_viewers/h2339/selection_060_afm_woTemplates_v1_model_444/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_060_afm_woTemplates_v1_model_444/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_060_afm_woTemplates_v1_model_444/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2339/top5/rank_04_selection_060_afm_woTemplates_v1,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,H2339,129,4,Model_4_afm_basic_model_4_multimer_v2_pred_10.pdb,afm_basic_v2,0,4,10,100.6268,91.434,94.76,30.25,0.00986,0.95698,4.495,41.634,190.653,2.649,58.706,1.898,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_129_afm_basic_v2_model_4/model.cif,casp17/massivefold_representative_viewers/h2339/selection_129_afm_basic_v2_model_4/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_129_afm_basic_v2_model_4/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_129_afm_basic_v2_model_4/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,H2339,99,974,Model_974_cf_woTemplates_model_5_multimer_v1_pred_18.pdb,cf_woTemplates_v1,0,5,18,100.51692,91.17,93.44,39.31,0.01196,0.96598,1.842,38.384,181.279,4.979,55.472,46.738,5,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2339/selection_099_cf_woTemplates_v1_model_974/model.cif,casp17/massivefold_representative_viewers/h2339/selection_099_cf_woTemplates_v1_model_974/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_099_cf_woTemplates_v1_model_974/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_099_cf_woTemplates_v1_model_974/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2339/top5/rank_05_selection_099_cf_woTemplates_v1,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,H2339,110,1213,Model_1213_cf_woTemplates_model_5_multimer_v1_pred_29.pdb,cf_woTemplates_v1,0,5,29,100.5037,91.186,93.38,41.69,0.01196,0.97041,3.68,38.69,169.732,6.372,61.982,26.651,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_110_cf_woTemplates_v1_model_1213/model.cif,casp17/massivefold_representative_viewers/h2339/selection_110_cf_woTemplates_v1_model_1213/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_110_cf_woTemplates_v1_model_1213/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_110_cf_woTemplates_v1_model_1213/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,H2339,31,957,Model_957_cf_woTemplates_model_5_multimer_v1_pred_9.pdb,cf_woTemplates_v1,0,5,9,100.47878,91.166,93.5,41.72,0.01097,0.96511,2.973,38.75,172.32,5.04,65.44,27.545,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_031_cf_woTemplates_v1_model_957/model.cif,casp17/massivefold_representative_viewers/h2339/selection_031_cf_woTemplates_v1_model_957/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_031_cf_woTemplates_v1_model_957/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_031_cf_woTemplates_v1_model_957/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,H2339,17,450,Model_450_afm_woTemplates_model_4_multimer_v1_pred_51.pdb,afm_woTemplates_v1,0,4,51,100.47528,91.196,93.31,40.32,0.01196,0.97214,5.073,38.118,166.446,2.461,43.489,24.342,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_017_afm_woTemplates_v1_model_450/model.cif,casp17/massivefold_representative_viewers/h2339/selection_017_afm_woTemplates_v1_model_450/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_017_afm_woTemplates_v1_model_450/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_017_afm_woTemplates_v1_model_450/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,H2339,103,567,Model_567_afm_woTemplates_model_4_multimer_v1_pred_38.pdb,afm_woTemplates_v1,0,4,38,100.39326,90.9,92.94,46.19,0.00653,0.96893,1.636,40.483,175.764,2.26,46.085,19.147,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_103_afm_woTemplates_v1_model_567/model.cif,casp17/massivefold_representative_viewers/h2339/selection_103_afm_woTemplates_v1_model_567/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_103_afm_woTemplates_v1_model_567/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_103_afm_woTemplates_v1_model_567/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,H2339,96,8,Model_8_afm_dropout_full_model_4_multimer_v2_pred_35.pdb,afm_dropout_full_v2,0,4,35,100.3227,91.166,94.64,29.63,0.01282,0.95377,3.115,41.787,184.524,2.172,59.531,20.597,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_096_afm_dropout_full_v2_model_8/model.cif,casp17/massivefold_representative_viewers/h2339/selection_096_afm_dropout_full_v2_model_8/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_096_afm_dropout_full_v2_model_8/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_096_afm_dropout_full_v2_model_8/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,H2339,46,374,Model_374_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_56.pdb,afm_dropout_noSM_woTemplates_v1,0,5,56,100.09208,90.754,93.19,43.08,0.01097,0.96388,2.033,37.842,179.712,3.264,67.151,38.257,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_046_afm_dropout_noSM_woTemplates_v1_model_374/model.cif,casp17/massivefold_representative_viewers/h2339/selection_046_afm_dropout_noSM_woTemplates_v1_model_374/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_046_afm_dropout_noSM_woTemplates_v1_model_374/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_046_afm_dropout_noSM_woTemplates_v1_model_374/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,H2339,86,439,Model_439_afm_woTemplates_model_4_multimer_v1_pred_47.pdb,afm_woTemplates_v1,0,4,47,100.07186,90.814,92.97,42.41,0.01196,0.96499,3.821,37.649,173.33,2.138,44.602,24.925,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_086_afm_woTemplates_v1_model_439/model.cif,casp17/massivefold_representative_viewers/h2339/selection_086_afm_woTemplates_v1_model_439/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_086_afm_woTemplates_v1_model_439/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_086_afm_woTemplates_v1_model_439/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,H2339,120,229,Model_229_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_33.pdb,afm_dropout_noSM_woTemplates_v1,0,5,33,99.98936,90.763,93.19,39.9,0.01196,0.96228,3.931,37.904,171.869,3.527,60.85,17.413,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_120_afm_dropout_noSM_woTemplates_v1_model_229/model.cif,casp17/massivefold_representative_viewers/h2339/selection_120_afm_dropout_noSM_woTemplates_v1_model_229/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_120_afm_dropout_noSM_woTemplates_v1_model_229/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_120_afm_dropout_noSM_woTemplates_v1_model_229/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,H2339,113,590,Model_590_afm_woTemplates_model_4_multimer_v1_pred_21.pdb,afm_woTemplates_v1,0,4,21,99.92888,90.581,92.65,44.29,0.01023,0.96992,3.668,38.304,171.323,2.616,44.332,22.721,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_113_afm_woTemplates_v1_model_590/model.cif,casp17/massivefold_representative_viewers/h2339/selection_113_afm_woTemplates_v1_model_590/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_113_afm_woTemplates_v1_model_590/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_113_afm_woTemplates_v1_model_590/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,H2339,16,454,Model_454_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_52.pdb,afm_dropout_noSM_woTemplates_v1,0,5,52,99.89462,90.644,92.92,43.59,0.01257,0.96573,3.882,38.093,171.31,4.716,59.334,19.566,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_016_afm_dropout_noSM_woTemplates_v1_model_454/model.cif,casp17/massivefold_representative_viewers/h2339/selection_016_afm_dropout_noSM_woTemplates_v1_model_454/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_016_afm_dropout_noSM_woTemplates_v1_model_454/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_016_afm_dropout_noSM_woTemplates_v1_model_454/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,H2339,83,1609,Model_1609_cf_woTemplates_model_4_multimer_v1_pred_50.pdb,cf_woTemplates_v1,0,4,50,99.87032,90.676,92.88,42.22,0.01097,0.96918,6.952,36.687,164.654,4.127,67.504,37.555,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_083_cf_woTemplates_v1_model_1609/model.cif,casp17/massivefold_representative_viewers/h2339/selection_083_cf_woTemplates_v1_model_1609/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_083_cf_woTemplates_v1_model_1609/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_083_cf_woTemplates_v1_model_1609/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,H2339,98,1626,Model_1626_cf_woTemplates_model_4_multimer_v1_pred_2.pdb,cf_woTemplates_v1,0,4,2,99.74648,90.446,92.62,41.03,0.01097,0.96844,4.113,36.675,176.058,5.123,68.712,32.89,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_098_cf_woTemplates_v1_model_1626/model.cif,casp17/massivefold_representative_viewers/h2339/selection_098_cf_woTemplates_v1_model_1626/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_098_cf_woTemplates_v1_model_1626/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_098_cf_woTemplates_v1_model_1626/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,H2339,26,433,Model_433_afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_16.pdb,afm_dropout_noSM_woTemplates_v1,0,5,16,99.57472,90.453,92.84,38.77,0.01196,0.9661,7.502,36.623,162.709,4.496,59.43,19.696,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_026_afm_dropout_noSM_woTemplates_v1_model_433/model.cif,casp17/massivefold_representative_viewers/h2339/selection_026_afm_dropout_noSM_woTemplates_v1_model_433/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_026_afm_dropout_noSM_woTemplates_v1_model_433/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_026_afm_dropout_noSM_woTemplates_v1_model_433/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,H2339,75,13,Model_13_afm_basic_model_4_multimer_v2_pred_23.pdb,afm_basic_v2,0,4,23,99.38976,90.377,93.93,30.53,0.01566,0.95562,5.756,42.606,191.81,0.511,59.812,2.161,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_075_afm_basic_v2_model_13/model.cif,casp17/massivefold_representative_viewers/h2339/selection_075_afm_basic_v2_model_13/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_075_afm_basic_v2_model_13/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_075_afm_basic_v2_model_13/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,H2339,102,447,Model_447_afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_4.pdb,afm_dropout_noSM_woTemplates_v1,0,4,4,99.3714,90.053,92.49,38.88,0.0106,0.96142,2.095,39.179,185.471,2.104,66.197,29.966,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_102_afm_dropout_noSM_woTemplates_v1_model_447/model.cif,casp17/massivefold_representative_viewers/h2339/selection_102_afm_dropout_noSM_woTemplates_v1_model_447/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_102_afm_dropout_noSM_woTemplates_v1_model_447/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_102_afm_dropout_noSM_woTemplates_v1_model_447/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,H2339,118,23,Model_23_afm_basic_model_4_multimer_v2_pred_36.pdb,afm_basic_v2,0,4,36,99.10212,90.209,93.77,32.37,0.01516,0.94662,6.747,43.825,190.899,1.171,60.716,11.777,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_118_afm_basic_v2_model_23/model.cif,casp17/massivefold_representative_viewers/h2339/selection_118_afm_basic_v2_model_23/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_118_afm_basic_v2_model_23/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_118_afm_basic_v2_model_23/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,H2339,93,27,Model_27_afm_basic_model_4_multimer_v2_pred_46.pdb,afm_basic_v2,0,4,46,99.06456,90.084,93.82,26.78,0.01516,0.95192,5.886,42.542,192.586,0.635,59.519,2.806,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2339/selection_093_afm_basic_v2_model_27/model.cif,casp17/massivefold_representative_viewers/h2339/selection_093_afm_basic_v2_model_27/viewer.html,casp17/massivefold_representative_viewers/h2339/selection_093_afm_basic_v2_model_27/projection.svg,casp17/massivefold_representative_viewers/h2339/selection_093_afm_basic_v2_model_27/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
