quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,H2324,48,4802,Model_4802_afm_basic_model_4_multimer_v1_pred_14.pdb,afm_basic_v1,0,4,14,99.21654,90.454,93.81,41.68,0.02839,0.94613,3.274,37.585,171.644,2.035,44.672,31.12,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_048_afm_basic_v1_model_4802/model.cif,casp17/massivefold_representative_viewers/h2324/selection_048_afm_basic_v1_model_4802/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_048_afm_basic_v1_model_4802/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_048_afm_basic_v1_model_4802/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,H2324,8,4729,Model_4729_afm_basic_model_4_multimer_v1_pred_43.pdb,afm_basic_v1,0,4,43,99.1783,90.219,93.54,40.39,0.02257,0.94555,1.12,37.806,179.375,2.609,50.15,40.565,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729/model.cif,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_008_afm_basic_v1_model_4729/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,H2324,10,10,Model_10_afm_dropout_full_model_1_multimer_v3_pred_31.pdb,afm_dropout_full_v3,0,1,31,99.17792,90.587,95.38,23.42,0.03669,0.93318,0.177,37.878,183.028,3.27,43.256,28.25,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10/model.cif,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_010_afm_dropout_full_v3_model_10/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,H2324,84,59,Model_59_cf_woTemplates_model_4_multimer_v3_pred_54.pdb,cf_woTemplates_v3,0,4,54,99.1641,90.408,94.88,26.34,0.03188,0.94235,0.745,38.075,185.762,2.047,60.937,2.524,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_084_cf_woTemplates_v3_model_59/model.cif,casp17/massivefold_representative_viewers/h2324/selection_084_cf_woTemplates_v3_model_59/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_084_cf_woTemplates_v3_model_59/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_084_cf_woTemplates_v3_model_59/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,H2324,93,340,Model_340_afm_dropout_full_model_1_multimer_v1_pred_57.pdb,afm_dropout_full_v1,0,1,57,98.93844,90.341,94.4,27.5,0.0364,0.94162,2.269,37.965,174.145,1.942,60.851,9.886,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_093_afm_dropout_full_v1_model_340/model.cif,casp17/massivefold_representative_viewers/h2324/selection_093_afm_dropout_full_v1_model_340/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_093_afm_dropout_full_v1_model_340/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_093_afm_dropout_full_v1_model_340/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,H2324,125,9,Model_9_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_34.pdb,afm_dropout_noSM_woTemplates_v3,0,4,34,98.92398,90.146,94.42,21.47,0.03086,0.94075,0.308,38.089,183.955,2.111,60.897,3.932,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_125_afm_dropout_noSM_woTemplates_v3_model_9/model.cif,casp17/massivefold_representative_viewers/h2324/selection_125_afm_dropout_noSM_woTemplates_v3_model_9/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_125_afm_dropout_noSM_woTemplates_v3_model_9/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_125_afm_dropout_noSM_woTemplates_v3_model_9/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,H2324,126,3,Model_3_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_11.pdb,afm_dropout_noSM_woTemplates_v3,0,4,11,98.65902,90.015,94.42,23.77,0.03188,0.92939,0.307,37.937,183.786,2.265,61.654,8.195,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_126_afm_dropout_noSM_woTemplates_v3_model_3/model.cif,casp17/massivefold_representative_viewers/h2324/selection_126_afm_dropout_noSM_woTemplates_v3_model_3/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_126_afm_dropout_noSM_woTemplates_v3_model_3/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_126_afm_dropout_noSM_woTemplates_v3_model_3/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,H2324,110,11,Model_11_afm_woTemplates_model_4_multimer_v3_pred_7.pdb,afm_woTemplates_v3,0,4,7,98.64516,90.158,94.78,22.44,0.0396,0.93114,0.806,38.034,179.721,3.195,47.496,23.763,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_110_afm_woTemplates_v3_model_11/model.cif,casp17/massivefold_representative_viewers/h2324/selection_110_afm_woTemplates_v3_model_11/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_110_afm_woTemplates_v3_model_11/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_110_afm_woTemplates_v3_model_11/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,H2324,39,32,Model_32_cf_woTemplates_model_4_multimer_v3_pred_13.pdb,cf_woTemplates_v3,0,4,13,98.64142,90.051,94.69,28.2,0.0329,0.93289,2.012,38.056,190.904,2.202,61.142,3.936,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_039_cf_woTemplates_v3_model_32/model.cif,casp17/massivefold_representative_viewers/h2324/selection_039_cf_woTemplates_v3_model_32/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_039_cf_woTemplates_v3_model_32/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_039_cf_woTemplates_v3_model_32/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,H2324,77,5771,Model_5771_afm_dropout_full_model_4_multimer_v1_pred_59.pdb,afm_dropout_full_v1,0,4,59,98.48274,89.849,93.35,38.68,0.03232,0.94017,3.039,37.507,172.895,1.697,69.513,50.329,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_077_afm_dropout_full_v1_model_5771/model.cif,casp17/massivefold_representative_viewers/h2324/selection_077_afm_dropout_full_v1_model_5771/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_077_afm_dropout_full_v1_model_5771/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_077_afm_dropout_full_v1_model_5771/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,H2324,118,15,Model_15_afm_woTemplates_model_4_multimer_v3_pred_11.pdb,afm_woTemplates_v3,0,4,11,98.38276,89.786,94.65,22.25,0.03421,0.92852,0.106,38.111,183.06,2.776,61.189,3.422,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_118_afm_woTemplates_v3_model_15/model.cif,casp17/massivefold_representative_viewers/h2324/selection_118_afm_woTemplates_v3_model_15/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_118_afm_woTemplates_v3_model_15/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_118_afm_woTemplates_v3_model_15/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,H2324,109,13,Model_13_afm_dropout_full_model_1_multimer_v3_pred_15.pdb,afm_dropout_full_v3,0,1,15,98.37448,89.904,95.06,20.19,0.03727,0.92372,0.533,37.901,181.343,3.591,43.457,27.022,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_109_afm_dropout_full_v3_model_13/model.cif,casp17/massivefold_representative_viewers/h2324/selection_109_afm_dropout_full_v3_model_13/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_109_afm_dropout_full_v3_model_13/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_109_afm_dropout_full_v3_model_13/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,H2324,69,1,Model_1_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_26.pdb,afm_dropout_04_woTemplates_v3,0,4,26,98.34118,89.912,93.72,19.44,0.03057,0.94977,11.428,32.76,158.329,2.926,56.7,29.084,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_069_afm_dropout_04_woTemplates_v3_model_1/model.cif,casp17/massivefold_representative_viewers/h2324/selection_069_afm_dropout_04_woTemplates_v3_model_1/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_069_afm_dropout_04_woTemplates_v3_model_1/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_069_afm_dropout_04_woTemplates_v3_model_1/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,H2324,95,29,Model_29_afm_dropout_full_model_4_multimer_v3_pred_37.pdb,afm_dropout_full_v3,0,4,37,98.31582,89.877,95.16,23.17,0.03741,0.92139,0.672,37.944,180.616,3.966,47.586,22.428,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_095_afm_dropout_full_v3_model_29/model.cif,casp17/massivefold_representative_viewers/h2324/selection_095_afm_dropout_full_v3_model_29/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_095_afm_dropout_full_v3_model_29/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_095_afm_dropout_full_v3_model_29/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,H2324,49,25,Model_25_cf_woTemplates_model_4_multimer_v3_pred_18.pdb,cf_woTemplates_v3,0,4,18,98.289,89.782,94.81,25.17,0.03581,0.92444,0.53,37.813,184.181,2.217,61.333,5.959,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_049_cf_woTemplates_v3_model_25/model.cif,casp17/massivefold_representative_viewers/h2324/selection_049_cf_woTemplates_v3_model_25/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_049_cf_woTemplates_v3_model_25/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_049_cf_woTemplates_v3_model_25/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,H2324,106,414,Model_414_afm_basic_model_3_multimer_v1_pred_23.pdb,afm_basic_v1,0,3,23,98.28454,89.85,94.49,24.68,0.04193,0.93361,1.574,38.232,177.439,3.015,56.497,47.155,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_106_afm_basic_v1_model_414/model.cif,casp17/massivefold_representative_viewers/h2324/selection_106_afm_basic_v1_model_414/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_106_afm_basic_v1_model_414/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_106_afm_basic_v1_model_414/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,H2324,80,5742,Model_5742_afm_dropout_full_model_4_multimer_v1_pred_10.pdb,afm_dropout_full_v1,0,4,10,98.15868,89.53,93.01,38.52,0.0361,0.94046,1.348,37.201,180.884,2.398,37.38,33.537,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_080_afm_dropout_full_v1_model_5742/model.cif,casp17/massivefold_representative_viewers/h2324/selection_080_afm_dropout_full_v1_model_5742/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_080_afm_dropout_full_v1_model_5742/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_080_afm_dropout_full_v1_model_5742/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,H2324,91,36,Model_36_afm_dropout_full_model_4_multimer_v3_pred_20.pdb,afm_dropout_full_v3,0,4,20,98.14692,89.659,94.92,23.31,0.03479,0.92284,1.117,37.938,187.028,3.062,61.193,3.473,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_091_afm_dropout_full_v3_model_36/model.cif,casp17/massivefold_representative_viewers/h2324/selection_091_afm_dropout_full_v3_model_36/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_091_afm_dropout_full_v3_model_36/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_091_afm_dropout_full_v3_model_36/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,H2324,71,22,Model_22_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_35.pdb,afm_dropout_04_woTemplates_v3,0,4,35,98.00504,89.379,93.76,22.46,0.03465,0.9323,0.099,38.028,183.318,2.093,61.875,8.793,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_071_afm_dropout_04_woTemplates_v3_model_22/model.cif,casp17/massivefold_representative_viewers/h2324/selection_071_afm_dropout_04_woTemplates_v3_model_22/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_071_afm_dropout_04_woTemplates_v3_model_22/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_071_afm_dropout_04_woTemplates_v3_model_22/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,H2324,73,8,Model_8_afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_9.pdb,afm_dropout_noSM_woTemplates_v3,0,4,9,97.99334,89.64,94.38,23.84,0.04382,0.92779,1.204,38.178,187.185,2.42,61.631,6.497,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_073_afm_dropout_noSM_woTemplates_v3_model_8/model.cif,casp17/massivefold_representative_viewers/h2324/selection_073_afm_dropout_noSM_woTemplates_v3_model_8/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_073_afm_dropout_noSM_woTemplates_v3_model_8/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_073_afm_dropout_noSM_woTemplates_v3_model_8/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,H2324,55,5735,Model_5735_afm_dropout_full_model_4_multimer_v1_pred_58.pdb,afm_dropout_full_v1,0,4,58,97.95866,89.456,93.05,39.98,0.03989,0.94337,3.331,37.472,171.87,2.427,67.53,50.537,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2324/selection_055_afm_dropout_full_v1_model_5735/model.cif,casp17/massivefold_representative_viewers/h2324/selection_055_afm_dropout_full_v1_model_5735/viewer.html,casp17/massivefold_representative_viewers/h2324/selection_055_afm_dropout_full_v1_model_5735/projection.svg,casp17/massivefold_representative_viewers/h2324/selection_055_afm_dropout_full_v1_model_5735/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
