atlas_protein_key,atlas_object_key,source_lane,target_id,protein_name,object_id,materialization_status,source_coordinate_path,source_coordinate_format,source_coordinate_present,atlas_protein_folder,atlas_protein_folder_present,atlas_protein_readme,atlas_protein_readme_present,atlas_protein_manifest,atlas_protein_manifest_present,atlas_object_folder,atlas_object_folder_present,atlas_object_readme,atlas_object_readme_present,atlas_object_manifest,atlas_object_manifest_present,proposed_coordinate_copy_path,proposed_coordinate_copy_present,existing_coordinate_copy_count,coordinate_copy_policy,blockers,next_action,claim_boundary
H1343_Hepatitis_C_Virus_sE2_CBH_4G_Fab_complex,current_chain_C,current_object_library,H1343,Hepatitis C Virus sE2 CBH-4G Fab complex,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H1343_Hepatitis_C_Virus_sE2_CBH_4G_Fab_complex/objects/chain_C/models/H1343_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1343_Hepatitis_C_Virus_sE2_CBH_4G_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H1343_Hepatitis_C_Virus_sE2_CBH_4G_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1343_Hepatitis_C_Virus_sE2_CBH_4G_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1343_Hepatitis_C_Virus_sE2_CBH_4G_Fab_complex/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H1343_Hepatitis_C_Virus_sE2_CBH_4G_Fab_complex/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1343_Hepatitis_C_Virus_sE2_CBH_4G_Fab_complex/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1343_Hepatitis_C_Virus_sE2_CBH_4G_Fab_complex/current_chain_C/coordinates/H1343_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1344_HSV_gD_HAB72,current_chain_A,current_object_library,H1344,HSV gD - HAB72,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H1344_HSV_gD_HAB72/objects/chain_A/models/H1344_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_A/coordinates/H1344_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1344_HSV_gD_HAB72,current_chain_B,current_object_library,H1344,HSV gD - HAB72,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H1344_HSV_gD_HAB72/objects/chain_B/models/H1344_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_B/coordinates/H1344_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1344_HSV_gD_HAB72,current_chain_C,current_object_library,H1344,HSV gD - HAB72,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H1344_HSV_gD_HAB72/objects/chain_C/models/H1344_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1344_HSV_gD_HAB72/current_chain_C/coordinates/H1344_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1346_REGN3753_Fab_Fab_complex,current_chain_A,current_object_library,H1346,REGN3753 Fab-Fab complex,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H1346_REGN3753_Fab_Fab_complex/objects/chain_A/models/H1346_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_A/coordinates/H1346_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1346_REGN3753_Fab_Fab_complex,current_chain_B,current_object_library,H1346,REGN3753 Fab-Fab complex,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H1346_REGN3753_Fab_Fab_complex/objects/chain_B/models/H1346_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_B/coordinates/H1346_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1346_REGN3753_Fab_Fab_complex,current_chain_C,current_object_library,H1346,REGN3753 Fab-Fab complex,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H1346_REGN3753_Fab_Fab_complex/objects/chain_C/models/H1346_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_C/coordinates/H1346_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1346_REGN3753_Fab_Fab_complex,current_chain_D,current_object_library,H1346,REGN3753 Fab-Fab complex,chain_D,coordinate_materialization_ready_dry_run,casp17/targets_current/H1346_REGN3753_Fab_Fab_complex/objects/chain_D/models/H1346_chain_D.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_D,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_D/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_D/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1346_REGN3753_Fab_Fab_complex/current_chain_D/coordinates/H1346_chain_D.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1347_REGN15499_Fab_Fab_complex,current_chain_A,current_object_library,H1347,REGN15499 Fab-Fab complex,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H1347_REGN15499_Fab_Fab_complex/objects/chain_A/models/H1347_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_A/coordinates/H1347_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1347_REGN15499_Fab_Fab_complex,current_chain_B,current_object_library,H1347,REGN15499 Fab-Fab complex,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H1347_REGN15499_Fab_Fab_complex/objects/chain_B/models/H1347_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_B/coordinates/H1347_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1347_REGN15499_Fab_Fab_complex,current_chain_C,current_object_library,H1347,REGN15499 Fab-Fab complex,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H1347_REGN15499_Fab_Fab_complex/objects/chain_C/models/H1347_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_C/coordinates/H1347_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1347_REGN15499_Fab_Fab_complex,current_chain_D,current_object_library,H1347,REGN15499 Fab-Fab complex,chain_D,coordinate_materialization_ready_dry_run,casp17/targets_current/H1347_REGN15499_Fab_Fab_complex/objects/chain_D/models/H1347_chain_D.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_D,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_D/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_D/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1347_REGN15499_Fab_Fab_complex/current_chain_D/coordinates/H1347_chain_D.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1348_gp130_antibody_complex,current_chain_A,current_object_library,H1348,gp130 antibody complex,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H1348_gp130_antibody_complex/objects/chain_A/models/H1348_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_A/coordinates/H1348_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1348_gp130_antibody_complex,current_chain_B,current_object_library,H1348,gp130 antibody complex,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H1348_gp130_antibody_complex/objects/chain_B/models/H1348_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_B/coordinates/H1348_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1348_gp130_antibody_complex,current_chain_C,current_object_library,H1348,gp130 antibody complex,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H1348_gp130_antibody_complex/objects/chain_C/models/H1348_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1348_gp130_antibody_complex/current_chain_C/coordinates/H1348_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1349_gp130_antibody_complex,current_chain_A,current_object_library,H1349,gp130 antibody complex,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H1349_gp130_antibody_complex/objects/chain_A/models/H1349_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_A/coordinates/H1349_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1349_gp130_antibody_complex,current_chain_B,current_object_library,H1349,gp130 antibody complex,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H1349_gp130_antibody_complex/objects/chain_B/models/H1349_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_B/coordinates/H1349_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1349_gp130_antibody_complex,current_chain_C,current_object_library,H1349,gp130 antibody complex,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H1349_gp130_antibody_complex/objects/chain_C/models/H1349_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1349_gp130_antibody_complex/current_chain_C/coordinates/H1349_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1354_hemagglutinin_antibody,current_chain_A,current_object_library,H1354,hemagglutinin/antibody,chain_A,coordinate_materialization_ready_dry_run,casp17/targets_current/H1354_hemagglutinin_antibody/objects/chain_A/models/H1354_chain_A.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_A,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_A/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_A/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_A/coordinates/H1354_chain_A.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1354_hemagglutinin_antibody,current_chain_B,current_object_library,H1354,hemagglutinin/antibody,chain_B,coordinate_materialization_ready_dry_run,casp17/targets_current/H1354_hemagglutinin_antibody/objects/chain_B/models/H1354_chain_B.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_B,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_B/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_B/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_B/coordinates/H1354_chain_B.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
H1354_hemagglutinin_antibody,current_chain_C,current_object_library,H1354,hemagglutinin/antibody,chain_C,coordinate_materialization_ready_dry_run,casp17/targets_current/H1354_hemagglutinin_antibody/objects/chain_C/models/H1354_chain_C.pdb,pdb,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/protein_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_C,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_C/README.md,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_C/object_manifest.json,true,casp17/casp17_3d_molecular_object_atlas/H1354_hemagglutinin_antibody/current_chain_C/coordinates/H1354_chain_C.pdb,false,0,dry_run_no_copy,,Keep link-only atlas as the tracked state; copy this source into the proposed per-object coordinates path only after operator approval.,"CASP17 3D molecular object coordinate materialization dry-run only. It verifies that each protein/object atlas folder has a present source coordinate model and a deterministic proposed destination under the per-object folder. It does not copy coordinates, alter source models, compute native accuracy, serialize a CASP author code, or submit to CASP."
