quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,H2321,88,7,Model_7_afm_dropout_full_model_2_multimer_v2_pred_14.pdb,afm_dropout_full_v2,0,2,14,100.5433,91.166,94.74,46.51,0.00469,0.95815,2.76,31.288,167.545,0.372,47.162,19.737,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_088_afm_dropout_full_v2_model_7/model.cif,casp17/massivefold_representative_viewers/h2321/selection_088_afm_dropout_full_v2_model_7/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_088_afm_dropout_full_v2_model_7/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_088_afm_dropout_full_v2_model_7/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,H2321,79,11,Model_11_afm_basic_model_3_multimer_v2_pred_62.pdb,afm_basic_v2,0,3,62,100.42856,91.038,94.64,43.69,0.00203,0.95232,2.301,31.861,166.226,0.563,31.759,31.759,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_079_afm_basic_v2_model_11/model.cif,casp17/massivefold_representative_viewers/h2321/selection_079_afm_basic_v2_model_11/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_079_afm_basic_v2_model_11/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_079_afm_basic_v2_model_11/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,H2321,106,10,Model_10_afm_basic_model_5_multimer_v2_pred_57.pdb,afm_basic_v2,0,5,57,100.08282,90.754,94.53,45.54,0.01014,0.95777,1.152,31.252,154.85,0.585,59.502,43.735,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_106_afm_basic_v2_model_10/model.cif,casp17/massivefold_representative_viewers/h2321/selection_106_afm_basic_v2_model_10/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_106_afm_basic_v2_model_10/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_106_afm_basic_v2_model_10/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,H2321,61,12,Model_12_afm_dropout_full_model_4_multimer_v2_pred_57.pdb,afm_dropout_full_v2,0,4,57,99.88096,90.744,94.71,42.22,0.01382,0.94902,1.921,31.522,165.123,0.454,57.05,45.641,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_061_afm_dropout_full_v2_model_12/model.cif,casp17/massivefold_representative_viewers/h2321/selection_061_afm_dropout_full_v2_model_12/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_061_afm_dropout_full_v2_model_12/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_061_afm_dropout_full_v2_model_12/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,H2321,67,26,Model_26_afm_basic_model_3_multimer_v2_pred_61.pdb,afm_basic_v2,0,3,61,99.76036,90.513,94.29,43.82,0.00761,0.94826,2.076,31.838,165.415,0.517,30.922,30.922,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_067_afm_basic_v2_model_26/model.cif,casp17/massivefold_representative_viewers/h2321/selection_067_afm_basic_v2_model_26/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_067_afm_basic_v2_model_26/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_067_afm_basic_v2_model_26/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,H2321,11,44,Model_44_afm_basic_model_2_multimer_v3_pred_37.pdb,afm_basic_v3,0,2,37,99.58206,90.311,94.32,37.63,0.00634,0.95245,3.166,31.018,168.088,0.675,45.123,10.939,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_011_afm_basic_v3_model_44/model.cif,casp17/massivefold_representative_viewers/h2321/selection_011_afm_basic_v3_model_44/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_011_afm_basic_v3_model_44/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_011_afm_basic_v3_model_44/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,H2321,44,54,Model_54_afm_basic_model_2_multimer_v3_pred_34.pdb,afm_basic_v3,0,2,34,99.56942,90.262,94.3,37.87,0.00634,0.95321,2.447,31.022,165.229,0.856,42.472,26.556,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_044_afm_basic_v3_model_54/model.cif,casp17/massivefold_representative_viewers/h2321/selection_044_afm_basic_v3_model_54/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_044_afm_basic_v3_model_54/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_044_afm_basic_v3_model_54/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,H2321,28,28,Model_28_afm_basic_model_1_multimer_v3_pred_3.pdb,afm_basic_v3,0,1,3,99.51086,90.316,94.32,37.22,0.0071,0.94573,3.011,30.599,150.026,0.41,43.018,16.613,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_028_afm_basic_v3_model_28/model.cif,casp17/massivefold_representative_viewers/h2321/selection_028_afm_basic_v3_model_28/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_028_afm_basic_v3_model_28/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_028_afm_basic_v3_model_28/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,H2321,56,58,Model_58_afm_basic_model_1_multimer_v3_pred_25.pdb,afm_basic_v3,0,1,25,99.39412,90.139,93.98,39.41,0.00647,0.94978,2.832,30.725,150.238,0.441,44.371,29.541,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_056_afm_basic_v3_model_58/model.cif,casp17/massivefold_representative_viewers/h2321/selection_056_afm_basic_v3_model_58/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_056_afm_basic_v3_model_58/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_056_afm_basic_v3_model_58/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,H2321,27,48,Model_48_afm_basic_model_3_multimer_v2_pred_16.pdb,afm_basic_v2,0,3,16,98.88744,89.986,94.04,36.87,0.02181,0.94344,2.419,31.887,166.591,0.476,57.352,38.3,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_027_afm_basic_v2_model_48/model.cif,casp17/massivefold_representative_viewers/h2321/selection_027_afm_basic_v2_model_48/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_027_afm_basic_v2_model_48/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_027_afm_basic_v2_model_48/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,H2321,77,8,Model_8_afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_1.pdb,afm_dropout_noSM_woTemplates_v3,0,3,1,98.5448,89.491,93.18,43.94,0.01623,0.94484,1.75,30.412,155.817,0.761,45.77,30.788,5,False,True,top5_candidate,casp17/massivefold_representative_viewers/h2321/selection_077_afm_dropout_noSM_woTemplates_v3_model_8/model.cif,casp17/massivefold_representative_viewers/h2321/selection_077_afm_dropout_noSM_woTemplates_v3_model_8/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_077_afm_dropout_noSM_woTemplates_v3_model_8/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_077_afm_dropout_noSM_woTemplates_v3_model_8/MODEL_REVIEW.md,casp17/massivefold_representative_rerank/h2321/top5/rank_05_selection_077_afm_dropout_noSM_woTemplates_v3,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,H2321,43,41,Model_41_afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_2.pdb,afm_dropout_noSM_woTemplates_v3,0,3,2,98.47948,89.583,93.77,38.52,0.02346,0.94116,1.148,30.589,157.517,0.998,31.764,31.764,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_043_afm_dropout_noSM_woTemplates_v3_model_41/model.cif,casp17/massivefold_representative_viewers/h2321/selection_043_afm_dropout_noSM_woTemplates_v3_model_41/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_043_afm_dropout_noSM_woTemplates_v3_model_41/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_043_afm_dropout_noSM_woTemplates_v3_model_41/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,H2321,7,16,Model_16_afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_17.pdb,afm_dropout_noSM_woTemplates_v3,0,3,17,98.13672,89.269,93.35,40.53,0.02295,0.93888,1.552,30.431,156.531,0.892,40.758,19.796,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_007_afm_dropout_noSM_woTemplates_v3_model_16/model.cif,casp17/massivefold_representative_viewers/h2321/selection_007_afm_dropout_noSM_woTemplates_v3_model_16/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_007_afm_dropout_noSM_woTemplates_v3_model_16/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_007_afm_dropout_noSM_woTemplates_v3_model_16/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,H2321,102,27,Model_27_afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_3.pdb,afm_dropout_noSM_woTemplates_v3,0,3,3,98.02634,89.166,93.26,38.77,0.02384,0.93913,1.354,30.479,157.131,0.9,53.214,38.454,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_102_afm_dropout_noSM_woTemplates_v3_model_27/model.cif,casp17/massivefold_representative_viewers/h2321/selection_102_afm_dropout_noSM_woTemplates_v3_model_27/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_102_afm_dropout_noSM_woTemplates_v3_model_27/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_102_afm_dropout_noSM_woTemplates_v3_model_27/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,H2321,60,38,Model_38_cf_woTemplates_model_1_multimer_v3_pred_63.pdb,cf_woTemplates_v3,0,1,63,97.48478,88.759,93.19,40.81,0.01889,0.92721,4.213,29.861,148.167,0.274,30.941,30.906,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_060_cf_woTemplates_v3_model_38/model.cif,casp17/massivefold_representative_viewers/h2321/selection_060_cf_woTemplates_v3_model_38/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_060_cf_woTemplates_v3_model_38/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_060_cf_woTemplates_v3_model_38/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,H2321,18,22,Model_22_afm_woTemplates_model_3_multimer_v3_pred_19.pdb,afm_woTemplates_v3,0,3,19,97.26936,88.354,92.28,43.84,0.02105,0.9385,1.216,30.513,157.548,0.675,55.496,34.809,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_018_afm_woTemplates_v3_model_22/model.cif,casp17/massivefold_representative_viewers/h2321/selection_018_afm_woTemplates_v3_model_22/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_018_afm_woTemplates_v3_model_22/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_018_afm_woTemplates_v3_model_22/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,H2321,76,631,Model_631_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_34.pdb,afm_dropout_04_woTemplates_v3,0,4,34,96.96964,88.47,92.38,38.27,0.02397,0.93178,8.469,36.44,172.579,0.487,26.52,26.376,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_076_afm_dropout_04_woTemplates_v3_model_631/model.cif,casp17/massivefold_representative_viewers/h2321/selection_076_afm_dropout_04_woTemplates_v3_model_631/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_076_afm_dropout_04_woTemplates_v3_model_631/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_076_afm_dropout_04_woTemplates_v3_model_631/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,H2321,107,30,Model_30_afm_dropout_04_woTemplates_model_3_multimer_v3_pred_33.pdb,afm_dropout_04_woTemplates_v3,0,3,33,96.96932,88.1,92.12,40.65,0.02156,0.93698,1.732,30.38,156.016,0.667,44.39,33.698,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_107_afm_dropout_04_woTemplates_v3_model_30/model.cif,casp17/massivefold_representative_viewers/h2321/selection_107_afm_dropout_04_woTemplates_v3_model_30/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_107_afm_dropout_04_woTemplates_v3_model_30/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_107_afm_dropout_04_woTemplates_v3_model_30/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,H2321,12,717,Model_717_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_31.pdb,afm_dropout_04_woTemplates_v3,0,4,31,96.49536,87.937,92.11,33.65,0.0265,0.93,5.291,33.591,171.265,1.322,40.914,28.5,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_012_afm_dropout_04_woTemplates_v3_model_717/model.cif,casp17/massivefold_representative_viewers/h2321/selection_012_afm_dropout_04_woTemplates_v3_model_717/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_012_afm_dropout_04_woTemplates_v3_model_717/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_012_afm_dropout_04_woTemplates_v3_model_717/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,H2321,51,358,Model_358_afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_34.pdb,afm_dropout_noSM_woTemplates_v2,0,4,34,96.4938,88.045,93.15,37.81,0.02764,0.90312,0.74,31.523,160.405,0.822,45.535,30.522,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_051_afm_dropout_noSM_woTemplates_v2_model_358/model.cif,casp17/massivefold_representative_viewers/h2321/selection_051_afm_dropout_noSM_woTemplates_v2_model_358/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_051_afm_dropout_noSM_woTemplates_v2_model_358/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_051_afm_dropout_noSM_woTemplates_v2_model_358/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,H2321,116,598,Model_598_afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_25.pdb,afm_dropout_noSM_woTemplates_v2,0,4,25,96.43514,87.95,92.85,37.22,0.02752,0.90921,1.414,32.855,157.116,1.286,33.604,30.297,0,False,False,review_candidate,casp17/massivefold_representative_viewers/h2321/selection_116_afm_dropout_noSM_woTemplates_v2_model_598/model.cif,casp17/massivefold_representative_viewers/h2321/selection_116_afm_dropout_noSM_woTemplates_v2_model_598/viewer.html,casp17/massivefold_representative_viewers/h2321/selection_116_afm_dropout_noSM_woTemplates_v2_model_598/projection.svg,casp17/massivefold_representative_viewers/h2321/selection_116_afm_dropout_noSM_woTemplates_v2_model_598/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
