target_id,model_set_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,model_viewer_status,object_folder,model_cif_source_path,model_cif_path,projection_svg_path,viewer_html_path,model_review_md_path,source_model_row_csv_path,coordinate_status,atom_count,display_atom_count,residue_count,chain_count,mean_b_iso,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,radius_of_gyration,blockers,claim_boundary
T2313,T2313_T330,11,2655,Model_2655_af3_woTemplates_af3_seed_897897_sample_3_pred_208.cif,woTemplates,897897,3,208,pass,casp17/massivefold_representative_viewers/t2313/selection_011_woTemplates_model_2655,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_2655_af3_woTemplates_af3_seed_897897_sample_3_pred_208.cif,casp17/massivefold_representative_viewers/t2313/selection_011_woTemplates_model_2655/model.cif,casp17/massivefold_representative_viewers/t2313/selection_011_woTemplates_model_2655/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_011_woTemplates_model_2655/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_011_woTemplates_model_2655/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_011_woTemplates_model_2655/source_model_row.csv,valid,14448,900,1854,3,69.335,107.011,116.153,108.01,191.335,-0.212,-1.74,-0.243,37.708,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,12,7072,Model_7072_afm_dropout_full_model_3_multimer_v1_pred_48.pdb,afm_dropout_full_v1,0,3,48,pass,casp17/massivefold_representative_viewers/t2313/selection_012_afm_dropout_full_v1_model_7072,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_7072_afm_dropout_full_model_3_multimer_v1_pred_48.pdb,casp17/massivefold_representative_viewers/t2313/selection_012_afm_dropout_full_v1_model_7072/model.cif,casp17/massivefold_representative_viewers/t2313/selection_012_afm_dropout_full_v1_model_7072/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_012_afm_dropout_full_v1_model_7072/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_012_afm_dropout_full_v1_model_7072/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_012_afm_dropout_full_v1_model_7072/source_model_row.csv,valid,14445,900,1854,3,32.226,70.433,72.405,57.44,116.201,4.253,0.458,-0.205,21.795,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,13,123,Model_123_cf_woTemplates_model_5_multimer_v3_pred_42.pdb,cf_woTemplates_v3,0,5,42,pass,casp17/massivefold_representative_viewers/t2313/selection_013_cf_woTemplates_v3_model_123,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_123_cf_woTemplates_model_5_multimer_v3_pred_42.pdb,casp17/massivefold_representative_viewers/t2313/selection_013_cf_woTemplates_v3_model_123/model.cif,casp17/massivefold_representative_viewers/t2313/selection_013_cf_woTemplates_v3_model_123/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_013_cf_woTemplates_v3_model_123/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_013_cf_woTemplates_v3_model_123/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_013_cf_woTemplates_v3_model_123/source_model_row.csv,valid,14445,900,1854,3,70.238,101.188,115.0,126.344,198.562,0.469,0.248,-1.052,41.14,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,14,7227,Model_7227_afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_51.pdb,afm_dropout_noSM_woTemplates_v1,0,2,51,pass,casp17/massivefold_representative_viewers/t2313/selection_014_afm_dropout_noSM_woTemplates_v1_model_7227,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_7227_afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_51.pdb,casp17/massivefold_representative_viewers/t2313/selection_014_afm_dropout_noSM_woTemplates_v1_model_7227/model.cif,casp17/massivefold_representative_viewers/t2313/selection_014_afm_dropout_noSM_woTemplates_v1_model_7227/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_014_afm_dropout_noSM_woTemplates_v1_model_7227/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_014_afm_dropout_noSM_woTemplates_v1_model_7227/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_014_afm_dropout_noSM_woTemplates_v1_model_7227/source_model_row.csv,valid,14445,900,1854,3,36.861,69.417,64.126,75.291,120.829,-4.57,3.386,-2.461,21.202,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,15,2620,Model_2620_afm_woTemplates_model_5_multimer_v2_pred_42.pdb,afm_woTemplates_v2,0,5,42,pass,casp17/massivefold_representative_viewers/t2313/selection_015_afm_woTemplates_v2_model_2620,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_2620_afm_woTemplates_model_5_multimer_v2_pred_42.pdb,casp17/massivefold_representative_viewers/t2313/selection_015_afm_woTemplates_v2_model_2620/model.cif,casp17/massivefold_representative_viewers/t2313/selection_015_afm_woTemplates_v2_model_2620/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_015_afm_woTemplates_v2_model_2620/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_015_afm_woTemplates_v2_model_2620/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_015_afm_woTemplates_v2_model_2620/source_model_row.csv,valid,14445,900,1854,3,66.112,110.129,108.303,123.358,197.674,-0.568,-1.134,0.062,41.356,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,16,66,Model_66_af3_basic_af3_seed_779099_sample_3_pred_298.cif,basic,779099,3,298,pass,casp17/massivefold_representative_viewers/t2313/selection_016_basic_model_66,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_66_af3_basic_af3_seed_779099_sample_3_pred_298.cif,casp17/massivefold_representative_viewers/t2313/selection_016_basic_model_66/model.cif,casp17/massivefold_representative_viewers/t2313/selection_016_basic_model_66/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_016_basic_model_66/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_016_basic_model_66/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_016_basic_model_66/source_model_row.csv,valid,14448,900,1854,3,73.802,110.297,107.129,106.414,186.992,0.375,2.209,1.26,39.463,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,17,34,Model_34_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_60.pdb,afm_dropout_04_woTemplates_v3,0,4,60,pass,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_34_afm_dropout_04_woTemplates_model_4_multimer_v3_pred_60.pdb,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34/model.cif,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_017_afm_dropout_04_woTemplates_v3_model_34/source_model_row.csv,valid,14445,900,1854,3,73.838,107.416,111.864,114.426,192.731,0.076,0.581,-1.324,41.243,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,18,3,Model_3_afm_woTemplates_model_4_multimer_v3_pred_42.pdb,afm_woTemplates_v3,0,4,42,pass,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_3_afm_woTemplates_model_4_multimer_v3_pred_42.pdb,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3/model.cif,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_018_afm_woTemplates_v3_model_3/source_model_row.csv,valid,14445,900,1854,3,73.622,103.868,112.628,115.331,191.768,-0.166,1.063,-2.437,41.57,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,19,3290,Model_3290_af3_woPaired_woTemplates_af3_seed_907932_sample_4_pred_144.cif,woPaired_woTemplates,907932,4,144,pass,casp17/massivefold_representative_viewers/t2313/selection_019_woPaired_woTemplates_model_3290,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_3290_af3_woPaired_woTemplates_af3_seed_907932_sample_4_pred_144.cif,casp17/massivefold_representative_viewers/t2313/selection_019_woPaired_woTemplates_model_3290/model.cif,casp17/massivefold_representative_viewers/t2313/selection_019_woPaired_woTemplates_model_3290/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_019_woPaired_woTemplates_model_3290/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_019_woPaired_woTemplates_model_3290/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_019_woPaired_woTemplates_model_3290/source_model_row.csv,valid,14448,900,1854,3,68.977,111.044,108.594,116.759,194.309,1.193,-0.211,1.575,37.775,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,20,7213,Model_7213_af3_woUnpaired_woPaired_af3_seed_383067_sample_4_pred_1004.cif,woUnpaired_woPaired,383067,4,1004,pass,casp17/massivefold_representative_viewers/t2313/selection_020_woUnpaired_woPaired_model_7213,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_7213_af3_woUnpaired_woPaired_af3_seed_383067_sample_4_pred_1004.cif,casp17/massivefold_representative_viewers/t2313/selection_020_woUnpaired_woPaired_model_7213/model.cif,casp17/massivefold_representative_viewers/t2313/selection_020_woUnpaired_woPaired_model_7213/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_020_woUnpaired_woPaired_model_7213/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_020_woUnpaired_woPaired_model_7213/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_020_woUnpaired_woPaired_model_7213/source_model_row.csv,valid,14448,900,1854,3,40.253,110.023,102.837,102.082,181.937,-0.641,-1.263,1.752,38.35,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,21,6548,Model_6548_cf_woTemplates_model_5_multimer_v1_pred_48.pdb,cf_woTemplates_v1,0,5,48,pass,casp17/massivefold_representative_viewers/t2313/selection_021_cf_woTemplates_v1_model_6548,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_6548_cf_woTemplates_model_5_multimer_v1_pred_48.pdb,casp17/massivefold_representative_viewers/t2313/selection_021_cf_woTemplates_v1_model_6548/model.cif,casp17/massivefold_representative_viewers/t2313/selection_021_cf_woTemplates_v1_model_6548/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_021_cf_woTemplates_v1_model_6548/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_021_cf_woTemplates_v1_model_6548/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_021_cf_woTemplates_v1_model_6548/source_model_row.csv,valid,14445,900,1854,3,37.42,68.922,66.891,65.25,116.113,-5.659,-7.274,-1.821,19.32,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
T2313,T2313_T330,22,60,Model_60_afm_basic_model_5_multimer_v3_pred_13.pdb,afm_basic_v3,0,5,13,pass,casp17/massivefold_representative_viewers/t2313/selection_022_afm_basic_v3_model_60,casp17/massivefold_external_pool_intake/t2313_t330/extracted_models/T2313_all_pdbs/Model_60_afm_basic_model_5_multimer_v3_pred_13.pdb,casp17/massivefold_representative_viewers/t2313/selection_022_afm_basic_v3_model_60/model.cif,casp17/massivefold_representative_viewers/t2313/selection_022_afm_basic_v3_model_60/projection.svg,casp17/massivefold_representative_viewers/t2313/selection_022_afm_basic_v3_model_60/viewer.html,casp17/massivefold_representative_viewers/t2313/selection_022_afm_basic_v3_model_60/MODEL_REVIEW.md,casp17/massivefold_representative_viewers/t2313/selection_022_afm_basic_v3_model_60/source_model_row.csv,valid,14445,900,1854,3,71.484,117.491,110.342,112.481,196.549,-0.34,-0.105,-1.094,41.194,,"CASP17 MassiveFold representative viewer packet only. It builds local review folders for organizer-provided external model-pool representatives for the selected target. These are external rerank and accuracy-estimation inputs, not internal predictions, not CASP submissions, and not competitive-proof evidence."
