quality_rank,target_id,selection_rank,model_serial,filename,rerank_bucket,seed,sample,pred,confidence_score,mean_b_iso,median_b_iso,min_b_iso,low_conf_atom_fraction,high_conf_atom_fraction,geometry_outlier_score,radius_of_gyration,bbox_diagonal,centroid_spread,diversity_to_model1_rmsd,nearest_top5_rmsd,top5_selection_rank,model1_candidate,top5_candidate,model_selection_status,model_cif_path,viewer_html_path,projection_svg_path,model_review_md_path,rerank_model_folder,blockers,claim_boundary
11,R2351,25,35,Model_35_af3_woUnpaired_woTemplates_af3_seed_608794_sample_2_pred_607.cif,woUnpaired_woTemplates,608794,2,607,83.37354,75.913,77.74,38.04,0.02499,0.80863,3.149,37.146,166.06,0.83,64.537,36.494,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_025_woUnpaired_woTemplates_model_35/model.cif,casp17/massivefold_representative_viewers/r2351/selection_025_woUnpaired_woTemplates_model_35/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_025_woUnpaired_woTemplates_model_35/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_025_woUnpaired_woTemplates_model_35/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
12,R2351,3,40,Model_40_af3_woUnpaired_woPaired_af3_seed_123876_sample_4_pred_494.cif,woUnpaired_woPaired,123876,4,494,83.34704,75.785,77.635,36.22,0.02319,0.80598,0.849,37.107,175.416,1.305,58.757,45.471,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40/model.cif,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_003_woUnpaired_woPaired_model_40/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
13,R2351,40,13,Model_13_af3_woPaired_af3_seed_890923_sample_4_pred_789.cif,woPaired,890923,4,789,83.32448,75.796,77.78,35.98,0.02523,0.80514,0.458,37.544,178.895,1.632,58.409,14.677,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_040_woPaired_model_13/model.cif,casp17/massivefold_representative_viewers/r2351/selection_040_woPaired_model_13/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_040_woPaired_model_13/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_040_woPaired_model_13/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
14,R2351,19,27,Model_27_af3_woUnpaired_woTemplates_af3_seed_592800_sample_0_pred_895.cif,woUnpaired_woTemplates,592800,0,895,83.32126,75.737,77.425,36.97,0.02379,0.81331,1.826,37.25,171.183,1.546,56.563,20.314,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_019_woUnpaired_woTemplates_model_27/model.cif,casp17/massivefold_representative_viewers/r2351/selection_019_woUnpaired_woTemplates_model_27/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_019_woUnpaired_woTemplates_model_27/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_019_woUnpaired_woTemplates_model_27/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
15,R2351,30,41,Model_41_af3_woUnpaired_woPaired_af3_seed_432148_sample_2_pred_967.cif,woUnpaired_woPaired,432148,2,967,83.31784,75.794,77.64,37.97,0.02475,0.80562,0.934,37.442,175.517,2.291,60.614,33.029,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_030_woUnpaired_woPaired_model_41/model.cif,casp17/massivefold_representative_viewers/r2351/selection_030_woUnpaired_woPaired_model_41/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_030_woUnpaired_woPaired_model_41/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_030_woUnpaired_woPaired_model_41/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
16,R2351,14,42,Model_42_af3_woPaired_af3_seed_783364_sample_1_pred_436.cif,woPaired,783364,1,436,83.30396,75.711,77.34,37.01,0.02319,0.80754,0.466,37.128,179.86,1.952,62.118,37.658,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_014_woPaired_model_42/model.cif,casp17/massivefold_representative_viewers/r2351/selection_014_woPaired_model_42/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_014_woPaired_model_42/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_014_woPaired_model_42/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
17,R2351,11,11,Model_11_af3_basic_af3_seed_233909_sample_0_pred_675.cif,basic,233909,0,675,83.2775,75.743,77.6,37.24,0.02679,0.80863,0.4,37.219,176.766,0.708,9.312,9.312,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_011_basic_model_11/model.cif,casp17/massivefold_representative_viewers/r2351/selection_011_basic_model_11/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_011_basic_model_11/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_011_basic_model_11/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
18,R2351,23,3,Model_3_af3_basic_af3_seed_666910_sample_1_pred_216.cif,basic,666910,1,216,83.25882,75.699,77.47,37.28,0.02403,0.81343,2.347,36.903,186.486,1.329,30.364,30.364,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_023_basic_model_3/model.cif,casp17/massivefold_representative_viewers/r2351/selection_023_basic_model_3/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_023_basic_model_3/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_023_basic_model_3/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
19,R2351,24,19,Model_19_af3_woTemplates_af3_seed_578708_sample_0_pred_705.cif,woTemplates,578708,0,705,83.21556,75.832,77.72,35.98,0.02775,0.8049,2.761,37.339,167.799,1.981,62.677,22.511,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_024_woTemplates_model_19/model.cif,casp17/massivefold_representative_viewers/r2351/selection_024_woTemplates_model_19/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_024_woTemplates_model_19/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_024_woTemplates_model_19/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
20,R2351,10,55,Model_55_af3_woPaired_af3_seed_243776_sample_0_pred_685.cif,woPaired,243776,0,685,83.202,75.685,77.42,35.74,0.02319,0.80178,0.925,37.235,174.727,0.702,63.576,41.065,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55/model.cif,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_010_woPaired_model_55/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
21,R2351,34,5,Model_5_af3_basic_af3_seed_571060_sample_4_pred_384.cif,basic,571060,4,384,83.19252,75.749,77.5,36.99,0.02547,0.8073,3.002,36.908,189.125,1.189,43.157,27.09,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_034_basic_model_5/model.cif,casp17/massivefold_representative_viewers/r2351/selection_034_basic_model_5/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_034_basic_model_5/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_034_basic_model_5/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
22,R2351,27,38,Model_38_af3_woUnpaired_woPaired_woTemplates_af3_seed_74536_sample_4_pred_259.cif,woUnpaired_woPaired_woTemplates,74536,4,259,83.1831,75.805,77.76,38.23,0.0221,0.79529,3.32,37.22,191.64,0.914,61.437,51.921,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_027_woUnpaired_woPaired_woTemplates_model_38/model.cif,casp17/massivefold_representative_viewers/r2351/selection_027_woUnpaired_woPaired_woTemplates_model_38/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_027_woUnpaired_woPaired_woTemplates_model_38/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_027_woUnpaired_woPaired_woTemplates_model_38/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
23,R2351,8,54,Model_54_af3_woUnpaired_af3_seed_355633_sample_1_pred_691.cif,woUnpaired,355633,1,691,83.16328,75.641,77.245,37.96,0.02595,0.80586,0.433,37.519,177.831,0.65,59.6,45.28,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54/model.cif,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_008_woUnpaired_model_54/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
24,R2351,37,36,Model_36_af3_woUnpaired_woTemplates_af3_seed_142913_sample_3_pred_753.cif,woUnpaired_woTemplates,142913,3,753,83.15904,75.712,77.735,36.18,0.02523,0.80118,1.504,37.28,172.59,0.933,58.939,34.597,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_037_woUnpaired_woTemplates_model_36/model.cif,casp17/massivefold_representative_viewers/r2351/selection_037_woUnpaired_woTemplates_model_36/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_037_woUnpaired_woTemplates_model_36/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_037_woUnpaired_woTemplates_model_36/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
25,R2351,1,33,Model_33_af3_woUnpaired_woPaired_woTemplates_af3_seed_941409_sample_1_pred_911.cif,woUnpaired_woPaired_woTemplates,941409,1,911,83.1518,75.77,77.76,38.44,0.02259,0.78724,0.97,37.109,174.926,2.654,63.014,24.211,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33/model.cif,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_001_woUnpaired_woPaired_woTemplates_model_33/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
26,R2351,31,4,Model_4_af3_woPaired_woTemplates_af3_seed_142889_sample_2_pred_447.cif,woPaired_woTemplates,142889,2,447,83.15006,75.694,77.455,34.6,0.02883,0.81223,2.241,37.216,187.313,0.557,50.953,29.199,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_031_woPaired_woTemplates_model_4/model.cif,casp17/massivefold_representative_viewers/r2351/selection_031_woPaired_woTemplates_model_4/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_031_woPaired_woTemplates_model_4/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_031_woPaired_woTemplates_model_4/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
27,R2351,28,25,Model_25_af3_woUnpaired_woPaired_woTemplates_af3_seed_941421_sample_0_pred_970.cif,woUnpaired_woPaired_woTemplates,941421,0,970,83.1458,75.762,77.705,37.43,0.02595,0.80406,3.445,37.372,165.195,2.692,54.122,25.254,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_028_woUnpaired_woPaired_woTemplates_model_25/model.cif,casp17/massivefold_representative_viewers/r2351/selection_028_woUnpaired_woPaired_woTemplates_model_25/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_028_woUnpaired_woPaired_woTemplates_model_25/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_028_woUnpaired_woPaired_woTemplates_model_25/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
28,R2351,15,29,Model_29_af3_woUnpaired_af3_seed_643081_sample_3_pred_768.cif,woUnpaired,643081,3,768,83.13646,75.746,77.665,35.61,0.02331,0.79373,2.016,37.547,185.118,1.504,53.43,46.355,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_015_woUnpaired_model_29/model.cif,casp17/massivefold_representative_viewers/r2351/selection_015_woUnpaired_model_29/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_015_woUnpaired_model_29/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_015_woUnpaired_model_29/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
29,R2351,6,31,Model_31_af3_woPaired_af3_seed_783373_sample_4_pred_484.cif,woPaired,783373,4,484,83.13354,75.71,77.58,38.22,0.02235,0.79865,2.899,37.035,189.22,1.263,38.981,37.396,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31/model.cif,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_006_woPaired_model_31/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
30,R2351,39,22,Model_22_af3_woPaired_woTemplates_af3_seed_756770_sample_4_pred_844.cif,woPaired_woTemplates,756770,4,844,83.13272,75.725,77.7,35.9,0.02859,0.80238,1.107,37.176,182.619,2.076,17.295,17.295,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_039_woPaired_woTemplates_model_22/model.cif,casp17/massivefold_representative_viewers/r2351/selection_039_woPaired_woTemplates_model_22/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_039_woPaired_woTemplates_model_22/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_039_woPaired_woTemplates_model_22/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
31,R2351,32,7,Model_7_af3_woPaired_woTemplates_af3_seed_208365_sample_2_pred_507.cif,woPaired_woTemplates,208365,2,507,83.118,75.643,77.58,39.89,0.02222,0.80094,2.25,37.542,186.074,1.262,49.224,42.373,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_032_woPaired_woTemplates_model_7/model.cif,casp17/massivefold_representative_viewers/r2351/selection_032_woPaired_woTemplates_model_7/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_032_woPaired_woTemplates_model_7/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_032_woPaired_woTemplates_model_7/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
32,R2351,33,48,Model_48_af3_woUnpaired_woPaired_af3_seed_123876_sample_1_pred_491.cif,woUnpaired_woPaired,123876,1,491,83.11384,75.662,77.615,36.38,0.02679,0.80454,1.444,37.21,184.101,2.156,58.866,33.931,0,False,False,review_candidate,casp17/massivefold_representative_viewers/r2351/selection_033_woUnpaired_woPaired_model_48/model.cif,casp17/massivefold_representative_viewers/r2351/selection_033_woUnpaired_woPaired_model_48/viewer.html,casp17/massivefold_representative_viewers/r2351/selection_033_woUnpaired_woPaired_model_48/projection.svg,casp17/massivefold_representative_viewers/r2351/selection_033_woUnpaired_woPaired_model_48/MODEL_REVIEW.md,,,"CASP17 MassiveFold representative rerank packet only. It ranks organizer-provided external representatives using confidence, geometry, and diversity proxies for review-only model selection. It does not use a native structure, does not prove CASP accuracy, does not create internal predictions, and does not submit models."
