dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,current_value,recommended_value,patch_status,apply_status,blocker,apply_plan_csv,apply_plan_md,next_action
priority_001_REQUIRED_MONOMER_001,11,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,12,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,13,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_FALSE_CONFIRMATION,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,14,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_OPERATOR_CLEARANCE,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,15,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/recursive/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,16,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/scored/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,17,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_scaffold/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,18,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_repacked/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,19,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/sidechain_completed/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,20,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/steric_relaxed/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,21,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/rotamer_minimized/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,22,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/polar_refined/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,23,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/forcefield_minimized/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,24,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,runs/casp17_historical_ablation_predictions_current/statistical_rotamer/REQUIRED_MONOMER_001TS.pdb,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,25,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_1_TO_5,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,26,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_1_TO_5,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,27,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_NATIVE_METRIC,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,28,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_ORACLE_METRIC,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,29,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,calibration,selected_score,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_INTERNAL_SCORE,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
priority_001_REQUIRED_MONOMER_001,30,1,1,hist_REQUIRED_MONOMER_001,REQUIRED_MONOMER_001,monomer,calibration,best_score,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/row_fill.csv,REQUIRED_ORACLE_SCORE,,awaiting_evidence,awaiting_evidence,awaiting_evidence,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.csv,casp17/competitive_floor_batch_current/priority_001_REQUIRED_MONOMER_001/ROW_FILL_APPLY_PLAN.md,"wait for cleared evidence, then rerun intake and patch gate"
